"Date","VKOSPI_Close","VKOSPI_Change"
2020-09-11,21.68,-2.08
2020-09-14,21.28,-1.85
2020-09-15,20.97,-1.46
2020-09-16,21.05,0.38
2020-09-17,22.31,5.99
2020-09-18,21.59,-3.23
2020-09-21,23.31,7.97
2020-09-22,25.2,8.11
2020-09-23,24.64,-2.22
2020-09-24,27.21,10.43
2020-09-25,26.13,-3.97
2020-09-28,25.01,-4.29
2020-09-29,24.15,-3.44
2020-10-05,23.87,-1.16
2020-10-06,22.29,-6.62
2020-10-07,21.55,-3.32
2020-10-08,21,-2.55
2020-10-12,20.36,-3.05
2020-10-13,20.34,-0.1
2020-10-14,20.97,3.1
2020-10-15,21.47,2.38
2020-10-16,22.03,2.61
2020-10-19,22.51,2.18
2020-10-20,22.18,-1.47
2020-10-21,21.88,-1.35
2020-10-22,22.54,3.02
2020-10-23,21.9,-2.84
2020-10-26,22.94,4.75
2020-10-27,23.58,2.79
2020-10-28,23.29,-1.23
2020-10-29,25.9,11.21
2020-10-30,31.97,23.44
2020-11-02,28.65,-10.38
2020-11-03,26.54,-7.36
2020-11-04,24.75,-6.74
2020-11-05,22.16,-10.46
2020-11-06,21.74,-1.9
2020-11-09,21.58,-0.74
2020-11-10,21.02,-2.59
2020-11-11,20.68,-1.62
2020-11-12,19.85,-4.01
2020-11-13,19.77,-0.4
2020-11-16,20.5,3.69
2020-11-17,19.72,-3.8
2020-11-18,19.63,-0.46
2020-11-19,19.41,-1.12
2020-11-20,19.21,-1.03
2020-11-23,19.79,3.02
2020-11-24,19.81,0.1
2020-11-25,20.82,5.1
2020-11-26,20,-3.94
2020-11-27,19.66,-1.7
2020-11-30,20.77,5.65
2020-12-01,20.21,-2.7
2020-12-02,20.18,-0.15
2020-12-03,20.02,-0.79
2020-12-04,21.01,4.95
2020-12-07,21.3,1.38
2020-12-08,20.7,-2.82
2020-12-09,20.15,-2.66
2020-12-10,20.03,-0.6
2020-12-11,19.85,-0.9
2020-12-14,21.25,7.05
2020-12-15,21.27,0.09
2020-12-16,20.4,-4.09
2020-12-17,19.85,-2.7
2020-12-18,19.57,-1.41
2020-12-21,20.54,4.96
2020-12-22,22.85,11.25
2020-12-23,21.52,-5.82
2020-12-24,21.53,0.05
2020-12-28,23.14,7.48
2020-12-29,21.63,-6.53
2020-12-30,22.09,2.13
2021-01-04,24.81,12.31
2021-01-05,26.22,5.68
2021-01-06,27.6,5.26
2021-01-07,26.75,-3.08
2021-01-08,29.18,9.08
2021-01-11,35.65,22.17
2021-01-12,34.95,-1.96
2021-01-13,32,-8.44
2021-01-14,29.68,-7.25
2021-01-15,31.56,6.33
2021-01-18,33.18,5.13
2021-01-19,34.08,2.71
2021-01-20,33.32,-2.23
2021-01-21,30.63,-8.07
2021-01-22,29.36,-4.15
2021-01-25,28.97,-1.33
2021-01-26,29.99,3.52
2021-01-27,29.41,-1.93
2021-01-28,33.09,12.51
2021-01-29,35.73,7.98
2021-02-01,34.16,-4.39
2021-02-02,33.4,-2.22
2021-02-03,31.29,-6.32
2021-02-04,32.06,2.46
2021-02-05,28.65,-10.64
2021-02-08,27.33,-4.61
2021-02-09,25.21,-7.76
2021-02-10,26.43,4.84
2021-02-15,26.22,-0.79
2021-02-16,25.08,-4.35
2021-02-17,25.58,1.99
2021-02-18,26.1,2.03
2021-02-19,26.86,2.91
2021-02-22,27.64,2.9
2021-02-23,27.16,-1.74
2021-02-24,28.93,6.52
2021-02-25,27.92,-3.49
2021-02-26,31.34,12.25
2021-03-02,30.97,-1.18
2021-03-03,28.31,-8.59
2021-03-04,29.5,4.2
2021-03-05,29.09,-1.39
2021-03-08,29.48,1.34
2021-03-09,29.78,1.02
2021-03-10,28.85,-3.12
2021-03-11,26.45,-8.32
2021-03-12,25.64,-3.06
2021-03-15,25.9,1.01
2021-03-16,24.28,-6.25
2021-03-17,24.53,1.03
2021-03-18,22.69,-7.5
2021-03-19,23.61,4.05
2021-03-22,23.7,0.38
2021-03-23,23.19,-2.15
2021-03-24,22.71,-2.07
2021-03-25,21.69,-4.49
2021-03-26,20.36,-6.13
2021-03-29,21.01,3.19
2021-03-30,20.64,-1.76
2021-03-31,20.44,-0.97
2021-04-01,19.88,-2.74
2021-04-02,19.51,-1.86
2021-04-05,18.97,-2.77
2021-04-06,18.34,-3.32
2021-04-07,17.45,-4.85
2021-04-08,16.19,-7.22
2021-04-09,16.69,3.09
2021-04-12,16.54,-0.9
2021-04-13,17.11,3.45
2021-04-14,16.49,-3.62
2021-04-15,17.6,6.73
2021-04-16,17.61,0.06
2021-04-19,18.04,2.44
2021-04-20,17.96,-0.44
2021-04-21,18.95,5.51
2021-04-22,17.86,-5.75
2021-04-23,18.33,2.63
2021-04-26,18.36,0.16
2021-04-27,18.1,-1.42
2021-04-28,18.92,4.53
2021-04-29,18.92,0
2021-04-30,18.84,-0.42
2021-05-03,18.09,-3.98
2021-05-04,16.89,-6.63
2021-05-06,17,0.65
2021-05-07,16.43,-3.35
2021-05-10,17.34,5.54
2021-05-11,20,15.34
2021-05-12,22.17,10.85
2021-05-13,21.9,-1.22
2021-05-14,19.32,-11.78
2021-05-17,19.29,-0.16
2021-05-18,18.23,-5.5
2021-05-20,19.12,4.88
2021-05-21,20.09,5.07
2021-05-24,20.59,2.49
2021-05-25,18.99,-7.77
2021-05-26,18.68,-1.63
2021-05-27,18.29,-2.09
2021-05-28,17.31,-5.36
2021-05-31,17.04,-1.56
2021-06-01,16.48,-3.29
2021-06-02,16.63,0.91
2021-06-03,17.48,5.11
2021-06-04,17.43,-0.29
2021-06-07,17.04,-2.24
2021-06-08,16.24,-4.69
2021-06-09,16.58,2.09
2021-06-10,15.44,-6.88
2021-06-11,14.51,-6.02
2021-06-14,14.46,-0.34
2021-06-15,14.33,-0.9
2021-06-16,14.7,2.58
2021-06-17,14.98,1.9
2021-06-18,14.62,-2.4
2021-06-21,16.28,11.35
2021-06-22,15.11,-7.19
2021-06-23,14.75,-2.38
2021-06-24,14.84,0.61
2021-06-25,14.82,-0.13
2021-06-28,14.8,-0.13
2021-06-29,14.52,-1.89
2021-06-30,14.17,-2.41
2021-07-01,14.33,1.13
2021-07-02,13.74,-4.12
2021-07-05,13.11,-4.59
2021-07-06,12.71,-3.05
2021-07-07,13.29,4.56
2021-07-08,14.19,6.77
2021-07-09,15.12,6.55
2021-07-12,13.62,-9.92
2021-07-13,12.55,-7.86
2021-07-14,12.97,3.35
2021-07-15,13.04,0.54
2021-07-16,13.23,1.46
2021-07-19,15.25,15.27
2021-07-20,15.68,2.82
2021-07-21,16.12,2.81
2021-07-22,14.6,-9.43
2021-07-23,14.42,-1.23
2021-07-26,16.05,11.3
2021-07-27,15.75,-1.87
2021-07-28,16.11,2.29
2021-07-29,15.58,-3.29
2021-07-30,17.3,11.04
2021-08-02,15.77,-8.84
2021-08-03,14.78,-6.28
2021-08-04,14.77,-0.07
2021-08-05,14.53,-1.62
2021-08-06,14.18,-2.41
2021-08-09,14.28,0.71
2021-08-10,14.52,1.68
2021-08-11,15.12,4.13
2021-08-12,14.09,-6.81
2021-08-13,15.45,9.65
2021-08-17,16.34,5.76
2021-08-18,15.48,-5.26
2021-08-19,17.82,15.12
2021-08-20,18.92,6.17
2021-08-23,17.29,-8.62
2021-08-24,15.62,-9.66
2021-08-25,15.48,-0.9
2021-08-26,16.15,4.33
2021-08-27,16.17,0.12
2021-08-30,15.88,-1.79
2021-08-31,14.76,-7.05
2021-09-01,14.96,1.36
2021-09-02,15.25,1.94
2021-09-03,14.62,-4.13
2021-09-06,14.24,-2.6
2021-09-07,14.18,-0.42
2021-09-08,14.73,3.88
2021-09-09,16.02,8.76
2021-09-10,15.18,-5.24
2021-09-13,15.28,0.66
2021-09-14,14.67,-3.99
2021-09-15,14.66,-0.07
2021-09-16,15.44,5.32
2021-09-17,15.48,0.26
2021-09-23,16.72,8.01
2021-09-24,16.33,-2.33
2021-09-27,15.92,-2.51
2021-09-28,16.45,3.33
2021-09-29,17.87,8.63
2021-09-30,17.35,-2.91
2021-10-01,18.91,8.99
2021-10-05,21.22,12.22
2021-10-06,21.84,2.92
2021-10-07,20.54,-5.95
2021-10-08,20.47,-0.34
2021-10-12,22.4,9.43
2021-10-13,20.54,-8.3
2021-10-14,18.21,-11.34
2021-10-15,17.03,-6.48
2021-10-18,18.01,5.75
2021-10-19,17.24,-4.28
2021-10-20,17.73,2.84
2021-10-21,17.68,-0.28
2021-10-22,17.2,-2.71
2021-10-25,17.03,-0.99
2021-10-26,16.11,-5.4
2021-10-27,16.88,4.78
2021-10-28,17.09,1.24
2021-10-29,18.55,8.54
2021-11-01,18.33,-1.19
2021-11-02,17.28,-5.73
2021-11-03,18.36,6.25
2021-11-04,17.6,-4.14
2021-11-05,18.02,2.39
2021-11-08,18.24,1.22
2021-11-09,18,-1.32
2021-11-10,18.19,1.06
2021-11-11,16.98,-6.65
2021-11-12,16.18,-4.71
2021-11-15,15.9,-1.73
2021-11-16,15.97,0.44
2021-11-17,16.51,3.38
2021-11-18,16.74,1.39
2021-11-19,16.25,-2.93
2021-11-22,16.17,-0.49
2021-11-23,16.5,2.04
2021-11-24,16.27,-1.39
2021-11-25,16.16,-0.68
2021-11-26,18.04,11.63
2021-11-29,20.92,15.96
2021-11-30,23.23,11.04
2021-12-01,20.57,-11.45
2021-12-02,21.02,2.19
2021-12-03,20.09,-4.42
2021-12-06,20.91,4.08
2021-12-07,18.48,-11.62
2021-12-08,17.69,-4.27
2021-12-09,16.65,-5.88
2021-12-10,17.39,4.44
2021-12-13,18,3.51
2021-12-14,18.4,2.22
2021-12-15,18.43,0.16
2021-12-16,16.98,-7.87
2021-12-17,17.02,0.24
2021-12-20,19.52,14.69
2021-12-21,18.32,-6.15
2021-12-22,17.42,-4.91
2021-12-23,16.93,-2.81
2021-12-24,16.5,-2.54
2021-12-27,17.46,5.82
2021-12-28,17.07,-2.23
2021-12-29,16.55,-3.05
2021-12-30,16.5,-0.3
2022-01-03,16.57,0.42
2022-01-04,16,-3.44
2022-01-05,16.58,3.62
2022-01-06,17.52,5.67
2022-01-07,16.99,-3.03
2022-01-10,17.41,2.47
2022-01-11,17.27,-0.8
2022-01-12,15.91,-7.87
2022-01-13,15.96,0.31
2022-01-14,16.97,6.33
2022-01-17,17.53,3.3
2022-01-18,18.16,3.59
2022-01-19,18.76,3.3
2022-01-20,17.99,-4.1
2022-01-21,19.36,7.62
2022-01-24,21.48,10.95
2022-01-25,26.26,22.25
2022-01-26,24.83,-5.45
2022-01-27,27.94,12.53
2022-01-28,23.97,-14.21
2022-02-03,22.92,-4.38
2022-02-04,21.02,-8.29
2022-02-07,21.59,2.71
2022-02-08,21.06,-2.45
2022-02-09,19.68,-6.55
2022-02-10,19.21,-2.39
2022-02-11,20.92,8.9
2022-02-14,23.84,13.96
2022-02-15,24.62,3.27
2022-02-16,21.94,-10.89
2022-02-17,23.28,6.11
2022-02-18,23.68,1.72
2022-02-21,23.79,0.46
2022-02-22,25.34,6.52
2022-02-23,24.07,-5.01
2022-02-24,27.09,12.55
2022-02-25,23.84,-12
2022-02-28,24.41,2.39
2022-03-02,24.89,1.97
2022-03-03,22.73,-8.68
2022-03-04,24.57,8.1
2022-03-07,27.84,13.31
2022-03-08,28.95,3.99
2022-03-10,25.71,-11.19
2022-03-11,24.41,-5.06
2022-03-14,24.7,1.19
2022-03-15,25.77,4.33
2022-03-16,23.74,-7.88
2022-03-17,22.55,-5.01
2022-03-18,21.93,-2.75
2022-03-21,22.4,2.14
2022-03-22,21.03,-6.12
2022-03-23,19.61,-6.75
2022-03-24,19.73,0.61
2022-03-25,19.62,-0.56
2022-03-28,19.6,-0.1
2022-03-29,18.75,-4.34
2022-03-30,17.88,-4.64
2022-03-31,17.14,-4.14
2022-04-01,17.07,-0.41
2022-04-04,16.49,-3.4
2022-04-05,15.91,-3.52
2022-04-06,16.79,5.53
2022-04-07,17.78,5.9
2022-04-08,17.1,-3.82
2022-04-11,17.57,2.75
2022-04-12,18.47,5.12
2022-04-13,17.02,-7.85
2022-04-14,17.13,0.65
2022-04-15,17.77,3.74
2022-04-18,18.88,6.25
2022-04-19,17.69,-6.3
2022-04-20,17.34,-1.98
2022-04-21,16.77,-3.29
2022-04-22,17.75,5.84
2022-04-25,21.05,18.59
2022-04-26,19.94,-5.27
2022-04-27,21.98,10.23
2022-04-28,20.45,-6.96
2022-04-29,18.92,-7.48
2022-05-02,20.5,8.35
2022-05-03,20.25,-1.22
2022-05-04,19.61,-3.16
2022-05-06,20.87,6.43
2022-05-09,21.39,2.49
2022-05-10,22.11,3.37
2022-05-11,21.1,-4.57
2022-05-12,22.72,7.68
2022-05-13,19.69,-13.34
2022-05-16,20.27,2.95
2022-05-17,19.06,-5.97
2022-05-18,18.4,-3.46
2022-05-19,20.42,10.98
2022-05-20,19.1,-6.46
2022-05-23,19.44,1.78
2022-05-24,20.61,6.02
2022-05-25,19.89,-3.49
2022-05-26,19.91,0.1
2022-05-27,18.8,-5.58
2022-05-30,17.74,-5.64
2022-05-31,17.26,-2.71
2022-06-02,17.6,1.97
2022-06-03,16.87,-4.15
2022-06-07,18.1,7.29
2022-06-08,17.1,-5.52
2022-06-09,17,-0.58
2022-06-10,18.29,7.59
2022-06-13,23.3,27.39
2022-06-14,23.74,1.89
2022-06-15,24.27,2.23
2022-06-16,23.72,-2.27
2022-06-17,25.79,8.73
2022-06-20,26.37,2.25
2022-06-21,23.4,-11.26
2022-06-22,25.64,9.57
2022-06-23,25.92,1.09
2022-06-24,23.94,-7.64
2022-06-27,22.5,-6.02
2022-06-28,21.21,-5.73
2022-06-29,22.46,5.89
2022-06-30,23.9,6.41
2022-07-01,23.98,0.33
2022-07-04,24.07,0.38
2022-07-05,22.73,-5.57
2022-07-06,24.67,8.53
2022-07-07,23.6,-4.34
2022-07-08,23,-2.54
2022-07-11,23.33,1.43
2022-07-12,23.33,0
2022-07-13,23.3,-0.13
2022-07-14,23.32,0.09
2022-07-15,22.08,-5.32
2022-07-18,20.53,-7.02
2022-07-19,20.74,1.02
2022-07-20,20.31,-2.07
2022-07-21,20.02,-1.43
2022-07-22,19.71,-1.55
2022-07-25,19.97,1.32
2022-07-26,19.38,-2.95
2022-07-27,19.39,0.05
2022-07-28,18.36,-5.31
2022-07-29,17.79,-3.1
2022-08-01,18.22,2.42
2022-08-02,19.24,5.6
2022-08-03,18.45,-4.11
2022-08-04,17.7,-4.07
2022-08-05,17,-3.95
2022-08-08,17.15,0.88
2022-08-09,16.5,-3.79
2022-08-10,17.18,4.12
2022-08-11,15.74,-8.38
2022-08-12,15.45,-1.84
2022-08-16,15.42,-0.19
2022-08-17,15.51,0.58
2022-08-18,15.77,1.68
2022-08-19,15.73,-0.25
2022-08-22,16.76,6.55
2022-08-23,17.72,5.73
2022-08-24,17.48,-1.35
2022-08-25,16.19,-7.38
2022-08-26,16.19,0
2022-08-29,18.72,15.63
2022-08-30,17.47,-6.68
2022-08-31,17.31,-0.92
2022-09-01,19.2,10.92
2022-09-02,19.07,-0.68
2022-09-05,18.87,-1.05
2022-09-06,18.49,-2.01
2022-09-07,19.85,7.36
2022-09-08,19.17,-3.43
2022-09-13,16.68,-12.99
2022-09-14,18.73,12.29
2022-09-15,18.39,-1.82
2022-09-16,19.13,4.02
2022-09-19,19.64,2.67
2022-09-20,19.28,-1.83
2022-09-21,20.8,7.88
2022-09-22,20.47,-1.59
2022-09-23,20.33,-0.68
2022-09-26,24.02,18.15
2022-09-27,23.62,-1.67
2022-09-28,26.59,12.57
2022-09-29,25.96,-2.37
2022-09-30,27.19,4.74
2022-10-04,24.99,-8.09
2022-10-05,24.36,-2.52
2022-10-06,23.37,-4.06
2022-10-07,23.93,2.4
2022-10-11,25.78,7.73
2022-10-12,24.69,-4.23
2022-10-13,27.22,10.25
2022-10-14,23.94,-12.05
2022-10-17,24.4,1.92
2022-10-18,22.86,-6.31
2022-10-19,23.21,1.53
2022-10-20,24.04,3.58
2022-10-21,23.94,-0.42
2022-10-24,24.62,2.84
2022-10-25,24.23,-1.58
2022-10-26,23.42,-3.34
2022-10-27,22.12,-5.55
2022-10-28,22.71,2.67
2022-10-31,21.97,-3.26
2022-11-01,21.11,-3.91
2022-11-02,21.13,0.09
2022-11-03,21.21,0.38
2022-11-04,20.84,-1.74
2022-11-07,20.82,-0.1
2022-11-08,19.99,-3.99
2022-11-09,20.1,0.55
2022-11-10,21.21,5.52
2022-11-11,19.97,-5.85
2022-11-14,20.32,1.75
2022-11-15,19.63,-3.4
2022-11-16,19.87,1.22
2022-11-17,20.09,1.11
2022-11-18,19.87,-1.1
2022-11-21,19.81,-0.3
2022-11-22,19.09,-3.63
2022-11-23,17.92,-6.13
2022-11-24,16.85,-5.97
2022-11-25,16.97,0.71
2022-11-28,18.12,6.78
2022-11-29,17.76,-1.99
2022-11-30,17.78,0.11
2022-12-01,17.51,-1.52
2022-12-02,18.49,5.6
2022-12-05,17.98,-2.76
2022-12-06,18.19,1.17
2022-12-07,18.45,1.43
2022-12-08,18.38,-0.38
2022-12-09,17.57,-4.41
2022-12-12,18.52,5.41
2022-12-13,19.09,3.08
2022-12-14,17.27,-9.53
2022-12-15,16.71,-3.24
2022-12-16,17.03,1.92
2022-12-19,17.6,3.35
2022-12-20,17.98,2.16
2022-12-21,17.62,-2
2022-12-22,16.6,-5.79
2022-12-23,17.43,5
2022-12-26,17.46,0.17
2022-12-27,17.09,-2.12
2022-12-28,17.53,2.57
2022-12-29,18.4,4.96
2023-01-02,18.85,2.45
2023-01-03,18.96,0.58
2023-01-04,18.17,-4.17
2023-01-05,17.85,-1.76
2023-01-06,17.74,-0.62
2023-01-09,18.48,4.17
2023-01-10,18.22,-1.41
2023-01-11,17.98,-1.32
2023-01-12,18.34,2
2023-01-13,17.19,-6.27
2023-01-16,16.88,-1.8
2023-01-17,16.85,-0.18
2023-01-18,16.8,-0.3
2023-01-19,16.89,0.54
2023-01-20,16.81,-0.47
2023-01-25,16.84,0.18
2023-01-26,16.53,-1.84
2023-01-27,16.86,2
2023-01-30,17.38,3.08
2023-01-31,17.75,2.13
2023-02-01,17.54,-1.18
2023-02-02,17.08,-2.62
2023-02-03,17.01,-0.41
2023-02-06,17.55,3.17
2023-02-07,17.31,-1.37
2023-02-08,17.5,1.1
2023-02-09,17.95,2.57
2023-02-10,17.53,-2.34
2023-02-13,18.23,3.99
2023-02-14,18.52,1.59
2023-02-15,18.18,-1.84
2023-02-16,17.84,-1.87
2023-02-17,18.23,2.19
2023-02-20,18.64,2.25
2023-02-21,18.89,1.34
2023-02-22,19.56,3.55
2023-02-23,18.99,-2.91
2023-02-24,18.81,-0.95
2023-02-27,19.38,3.03
2023-02-28,18.53,-4.39
2023-03-02,18.31,-1.19
2023-03-03,17.69,-3.39
2023-03-06,17.18,-2.88
2023-03-07,16.95,-1.34
2023-03-08,17.21,1.53
2023-03-09,16.53,-3.95
2023-03-10,17.56,6.23
2023-03-13,18.2,3.64
2023-03-14,21.11,15.99
2023-03-15,18.75,-11.18
2023-03-16,19.97,6.51
2023-03-17,18.26,-8.56
2023-03-20,20.62,12.92
2023-03-21,19.51,-5.38
2023-03-22,18.29,-6.25
2023-03-23,17.97,-1.75
2023-03-24,17.59,-2.11
2023-03-27,17.97,2.16
2023-03-28,16.81,-6.46
2023-03-29,16.15,-3.93
2023-03-30,15.7,-2.79
2023-03-31,15.57,-0.83
2023-04-03,15.88,1.99
2023-04-04,15.22,-4.16
2023-04-05,15.36,0.92
2023-04-06,15.87,3.32
2023-04-07,15.35,-3.28
2023-04-10,15.72,2.41
2023-04-11,15.62,-0.64
2023-04-12,15.82,1.28
2023-04-13,15.52,-1.9
2023-04-14,15.42,-0.64
2023-04-17,15.49,0.45
2023-04-18,15.17,-2.07
2023-04-19,14.86,-2.04
2023-04-20,14.63,-1.55
2023-04-21,14.62,-0.07
2023-04-24,14.86,1.64
2023-04-25,15.02,1.08
2023-04-26,15.09,0.47
2023-04-27,14.86,-1.52
2023-04-28,14.51,-2.36
2023-05-02,14.21,-2.07
2023-05-03,15.09,6.19
2023-05-04,15.27,1.19
2023-05-08,14.87,-2.62
2023-05-09,14.39,-3.23
2023-05-10,14.77,2.64
2023-05-11,14.31,-3.11
2023-05-12,13.93,-2.66
2023-05-15,13.81,-0.86
2023-05-16,13.59,-1.59
2023-05-17,13.52,-0.52
2023-05-18,13.54,0.15
2023-05-19,14.13,4.36
2023-05-22,14.74,4.32
2023-05-23,14.56,-1.22
2023-05-24,14.87,2.13
2023-05-25,15.07,1.34
2023-05-26,14.96,-0.73
2023-05-30,14.79,-1.14
2023-05-31,14.8,0.07
2023-06-01,14.35,-3.04
2023-06-02,13.96,-2.72
2023-06-05,14.08,0.86
2023-06-07,13.71,-2.63
2023-06-08,13.44,-1.97
2023-06-09,13.16,-2.08
2023-06-12,13.45,2.2
2023-06-13,13.76,2.3
2023-06-14,13.55,-1.53
2023-06-15,13.25,-2.21
2023-06-16,13.13,-0.91
2023-06-19,13.35,1.68
2023-06-20,13.02,-2.47
2023-06-21,13.36,2.61
2023-06-22,13.24,-0.9
2023-06-23,13.04,-1.51
2023-06-26,13.46,3.22
2023-06-27,13.18,-2.08
2023-06-28,13.1,-0.61
2023-06-29,12.93,-1.3
2023-06-30,12.59,-2.63
2023-07-03,12.73,1.11
2023-07-04,12.27,-3.61
2023-07-05,12.37,0.81
2023-07-06,12.98,4.93
2023-07-07,14.58,12.33
2023-07-10,14.63,0.34
2023-07-11,13.82,-5.54
2023-07-12,13.76,-0.43
2023-07-13,13.25,-3.71
2023-07-14,13.19,-0.45
2023-07-17,13.21,0.15
2023-07-18,13.07,-1.06
2023-07-19,12.91,-1.22
2023-07-20,13.22,2.4
2023-07-21,13.35,0.98
2023-07-24,14.12,5.77
2023-07-25,14.08,-0.28
2023-07-26,14.53,3.2
2023-07-27,13.9,-4.34
2023-07-28,14.15,1.8
2023-07-31,14.21,0.42
2023-08-01,14.06,-1.06
2023-08-02,15.36,9.25
2023-08-03,15.88,3.39
2023-08-04,15.55,-2.08
2023-08-07,15.71,1.03
2023-08-08,15.4,-1.97
2023-08-09,14.15,-8.12
2023-08-10,14,-1.06
2023-08-11,13.44,-4
2023-08-14,14.14,5.21
2023-08-16,15.15,7.14
2023-08-17,15.57,2.77
2023-08-18,16.03,2.95
2023-08-21,16.03,0
2023-08-22,15.33,-4.37
2023-08-23,14.97,-2.35
2023-08-24,13.94,-6.88
2023-08-25,14.86,6.6
2023-08-28,14.18,-4.58
2023-08-29,13.49,-4.87
2023-08-30,13.05,-3.26
2023-08-31,12.78,-2.07
2023-09-01,12.53,-1.96
2023-09-04,12.49,-0.32
2023-09-05,12.42,-0.56
2023-09-06,12.46,0.32
2023-09-07,12.69,1.85
2023-09-08,12.4,-2.29
2023-09-11,12.42,0.16
2023-09-12,12.4,-0.16
2023-09-13,12.64,1.94
2023-09-14,12.02,-4.91
2023-09-15,11.73,-2.41
2023-09-18,12.85,9.55
2023-09-19,12.95,0.78
2023-09-20,13.03,0.62
2023-09-21,13.96,7.14
2023-09-22,14.18,1.58
2023-09-25,14.1,-0.56
2023-09-26,14.74,4.54
2023-09-27,15.08,2.31
2023-10-04,18.09,19.96
2023-10-05,17.34,-4.15
2023-10-06,17.39,0.29
2023-10-10,17.56,0.98
2023-10-11,16.74,-4.67
2023-10-12,15.7,-6.21
2023-10-13,15.95,1.59
2023-10-16,17.07,7.02
2023-10-17,16.18,-5.21
2023-10-18,16,-1.11
2023-10-19,18.23,13.94
2023-10-20,19.53,7.13
2023-10-23,19.65,0.61
2023-10-24,18.82,-4.22
2023-10-25,18.56,-1.38
2023-10-26,21.14,13.9
2023-10-27,20.02,-5.3
2023-10-30,20.03,0.05
2023-10-31,19.89,-0.7
2023-11-01,18.79,-5.53
2023-11-02,17.49,-6.92
2023-11-03,16.7,-4.52
2023-11-06,18.65,11.68
2023-11-07,18.23,-2.25
2023-11-08,17.56,-3.68
2023-11-09,16.84,-4.1
2023-11-10,17.13,1.72
2023-11-13,17.68,3.21
2023-11-14,17.35,-1.87
2023-11-15,17.24,-0.63
2023-11-16,16.98,-1.51
2023-11-17,16.55,-2.53
2023-11-20,16.68,0.79
2023-11-21,16.18,-3
2023-11-22,15.88,-1.85
2023-11-23,15.13,-4.72
2023-11-24,15.04,-0.59
2023-11-27,15.2,1.06
2023-11-28,15.35,0.99
2023-11-29,14.6,-4.89
2023-11-30,14.46,-0.96
2023-12-01,14.5,0.28
2023-12-04,14.61,0.76
2023-12-05,14.84,1.57
2023-12-06,14.56,-1.89
2023-12-07,16.85,15.73
2023-12-08,14.76,-12.4
2023-12-11,14.59,-1.15
2023-12-12,14.45,-0.96
2023-12-13,14.3,-1.04
2023-12-14,14.11,-1.33
2023-12-15,13.98,-0.92
2023-12-18,14.27,2.07
2023-12-19,13.85,-2.94
2023-12-20,14.78,6.71
2023-12-21,14.93,1.01
2023-12-22,14.97,0.27
2023-12-26,16.25,8.55
2023-12-27,16.55,1.85
2023-12-28,17.78,7.43
2024-01-02,18.61,4.67
2024-01-03,18.28,-1.77
2024-01-04,18.2,-0.44
2024-01-05,17.8,-2.2
2024-01-08,17.77,-0.17
2024-01-09,17.42,-1.97
2024-01-10,16.79,-3.62
2024-01-11,17.14,2.08
2024-01-12,16.77,-2.16
2024-01-15,16.84,0.42
2024-01-16,17.18,2.02
2024-01-17,19.31,12.4
2024-01-18,18.32,-5.13
2024-01-19,17.64,-3.71
2024-01-22,18.01,2.1
2024-01-23,17.39,-3.44
2024-01-24,17.07,-1.84
2024-01-25,16.92,-0.88
2024-01-26,16.96,0.24
2024-01-29,17.27,1.83
2024-01-30,17.11,-0.93
2024-01-31,17.02,-0.53
2024-02-01,16.79,-1.35
2024-02-02,17.79,5.96
2024-02-05,18.06,1.52
2024-02-06,17.59,-2.6
2024-02-07,17.62,0.17
2024-02-08,17.24,-2.16
2024-02-13,18.02,4.52
2024-02-14,17.98,-0.22
2024-02-15,17.79,-1.06
2024-02-16,17.41,-2.14
2024-02-19,18.02,3.5
2024-02-20,18.09,0.39
2024-02-21,18.5,2.27
2024-02-22,18.22,-1.51
2024-02-23,18.31,0.49
2024-02-26,17.94,-2.02
2024-02-27,17.16,-4.35
2024-02-28,16.83,-1.92
2024-02-29,16.77,-0.36
2024-03-04,17.33,3.34
2024-03-05,17.13,-1.15
2024-03-06,17.25,0.7
2024-03-07,17.25,0
2024-03-08,17.25,0
2024-03-11,18.05,4.64
2024-03-12,17.8,-1.39
2024-03-13,16.93,-4.89
2024-03-14,16.51,-2.48
2024-03-15,16.83,1.94
2024-03-18,17.12,1.72
2024-03-19,16.78,-1.99
2024-03-20,16.92,0.83
2024-03-21,17.53,3.61
2024-03-22,17.13,-2.28
2024-03-25,17.35,1.28
2024-03-26,17.34,-0.06
2024-03-27,17.14,-1.15
2024-03-28,16.88,-1.52
2024-03-29,16.84,-0.24
2024-04-01,17.13,1.72
2024-04-02,17.1,-0.18
2024-04-03,17.63,3.1
2024-04-04,17.2,-2.44
2024-04-05,18.12,5.35
2024-04-08,18.16,0.22
2024-04-09,18.09,-0.39
2024-04-11,18.03,-0.33
2024-04-12,17.59,-2.44
2024-04-15,18.45,4.89
2024-04-16,19.95,8.13
2024-04-17,20.02,0.35
2024-04-18,19.42,-3
2024-04-19,21.22,9.27
2024-04-22,19.8,-6.69
2024-04-23,18.93,-4.39
2024-04-24,18.02,-4.81
2024-04-25,18.82,4.44
2024-04-26,18.32,-2.66
2024-04-29,18.13,-1.04
2024-04-30,18.14,0.06
2024-05-01,18.14,0
2024-05-02,17.88,-1.43
2024-05-03,17.51,-2.07
2024-05-07,17.21,-1.71
2024-05-08,16.46,-4.36
2024-05-09,16.49,0.18
2024-05-10,16.29,-1.21
