"Date","KODEX 200_Close","KODEX 200_NAV","KODEX 200_Premium"
2019-06-05,26780,26858.4,-0.29
2019-06-07,26790,26885.52,-0.36
2019-06-10,27180,27269.4,-0.33
2019-06-11,27335,27381.04,-0.17
2019-06-12,27240,27333.18,-0.34
2019-06-13,27015,27171.36,-0.58
2019-06-14,27010,27105.88,-0.35
2019-06-17,27025,27066.6,-0.15
2019-06-18,27160,27192.79,-0.12
2019-06-19,27500,27587.76,-0.32
2019-06-20,27595,27657.97,-0.23
2019-06-21,27520,27605.49,-0.31
2019-06-24,27565,27615.28,-0.18
2019-06-25,27525,27584.3,-0.21
2019-06-26,27555,27609.51,-0.2
2019-06-27,27890,27916.95,-0.1
2019-06-28,27820,27891.9,-0.26
2019-07-01,27825,27868.59,-0.16
2019-07-02,27670,27738.81,-0.25
2019-07-03,27315,27377.57,-0.23
2019-07-04,27545,27594.48,-0.18
2019-07-05,27505,27574.96,-0.25
2019-07-08,26930,26994.11,-0.24
2019-07-09,26875,26909.59,-0.13
2019-07-10,26975,27013.07,-0.14
2019-07-11,27305,27316.66,-0.04
2019-07-12,27365,27406.91,-0.15
2019-07-15,27350,27402.95,-0.19
2019-07-16,27470,27544.48,-0.27
2019-07-17,27225,27286.39,-0.22
2019-07-18,27165,27205.66,-0.15
2019-07-19,27545,27593.76,-0.18
2019-07-22,27535,27593.33,-0.21
2019-07-23,27670,27730.44,-0.22
2019-07-24,27405,27460.57,-0.2
2019-07-25,27355,27442.43,-0.32
2019-07-26,27295,27363.05,-0.25
2019-07-29,26930,26851.93,0.29
2019-07-30,26940,26971.89,-0.12
2019-07-31,26670,26710.1,-0.15
2019-08-01,26640,26648.92,-0.03
2019-08-02,26340,26373.09,-0.13
2019-08-05,25770,25792.26,-0.09
2019-08-06,25410,25413.47,-0.01
2019-08-07,25255,25273.03,-0.07
2019-08-08,25365,25313.29,0.2
2019-08-09,25540,25558.06,-0.07
2019-08-12,25580,25607.6,-0.11
2019-08-13,25320,25355.99,-0.14
2019-08-14,25500,25559.25,-0.23
2019-08-16,25415,25462.35,-0.19
2019-08-19,25575,25583.71,-0.03
2019-08-20,25825,25877.79,-0.2
2019-08-21,25875,25910.4,-0.14
2019-08-22,25670,25700.07,-0.12
2019-08-23,25645,25682.74,-0.15
2019-08-26,25270,25290.46,-0.08
2019-08-27,25350,25420.95,-0.28
2019-08-28,25595,25623.69,-0.11
2019-08-29,25455,25502.31,-0.19
2019-08-30,25875,25971.91,-0.37
2019-09-02,25920,25979.6,-0.23
2019-09-03,25820,25895.07,-0.29
2019-09-04,26205,26239.94,-0.13
2019-09-05,26435,26515.33,-0.3
2019-09-06,26555,26624.18,-0.26
2019-09-09,26770,26812.16,-0.16
2019-09-10,26885,26947.5,-0.23
2019-09-11,27085,27154.85,-0.26
2019-09-16,27170,27272.78,-0.38
2019-09-17,27160,27238.45,-0.29
2019-09-18,27310,27377.46,-0.25
2019-09-19,27490,27563.01,-0.26
2019-09-20,27640,27715.31,-0.27
2019-09-23,27675,27736,-0.22
2019-09-24,27840,27868.28,-0.1
2019-09-25,27440,27511.79,-0.26
2019-09-26,27490,27559.05,-0.25
2019-09-27,27200,27268.74,-0.25
2019-09-30,27430,27491.09,-0.22
2019-10-01,27495,27577.7,-0.3
2019-10-02,26910,26989.64,-0.3
2019-10-04,26800,26873.1,-0.27
2019-10-07,26845,26901.02,-0.21
2019-10-08,27240,27270.75,-0.11
2019-10-10,27045,27014.92,0.11
2019-10-11,27235,27265.07,-0.11
2019-10-14,27515,27558.59,-0.16
2019-10-15,27550,27570.02,-0.07
2019-10-16,27705,27768.28,-0.23
2019-10-17,27615,27691.89,-0.28
2019-10-18,27340,27413.76,-0.27
2019-10-21,27495,27513.24,-0.07
2019-10-22,27860,27877.52,-0.06
2019-10-23,27690,27759.17,-0.25
2019-10-24,27765,27807.44,-0.15
2019-10-25,27790,27844.84,-0.2
2019-10-28,27895,27916.08,-0.08
2019-10-29,27835,27823.05,0.04
2019-10-30,27555,27617.96,-0.23
2019-10-31,27660,27649.71,0.04
2019-11-01,27870,27910.23,-0.14
2019-11-04,28270,28322.2,-0.18
2019-11-05,28460,28506.24,-0.16
2019-11-06,28475,28519.42,-0.16
2019-11-07,28440,28505.3,-0.23
2019-11-08,28345,28380.89,-0.13
2019-11-11,28125,28152.12,-0.1
2019-11-12,28375,28431.27,-0.2
2019-11-13,28145,28193.02,-0.17
2019-11-14,28370,28457.39,-0.31
2019-11-15,28770,28794.82,-0.09
2019-11-18,28740,28784.48,-0.15
2019-11-19,28615,28688.98,-0.26
2019-11-20,28245,28287.06,-0.15
2019-11-21,27830,27893.27,-0.23
2019-11-22,27965,28007.07,-0.15
2019-11-25,28275,28283.5,-0.03
2019-11-26,28280,28250.68,0.1
2019-11-27,28310,28350.18,-0.14
2019-11-28,28185,28188.94,-0.01
2019-11-29,27700,27742.79,-0.15
2019-12-02,27790,27808.28,-0.07
2019-12-03,27650,27683.11,-0.12
2019-12-04,27465,27478.41,-0.05
2019-12-05,27400,27393.74,0.02
2019-12-06,27720,27719.24,0
2019-12-09,27845,27865.21,-0.07
2019-12-10,27985,27995.07,-0.04
2019-12-11,28095,28092.31,0.01
2019-12-12,28605,28576.48,0.1
2019-12-13,29050,29078.11,-0.1
2019-12-16,29040,29040.94,0
2019-12-17,29440,29506.56,-0.23
2019-12-18,29435,29487.4,-0.18
2019-12-19,29465,29494.03,-0.1
2019-12-20,29530,29596.57,-0.22
2019-12-23,29525,29550.5,-0.09
2019-12-24,29335,29352.88,-0.06
2019-12-26,29455,29470.85,-0.05
2019-12-27,29885,30010.27,-0.42
2019-12-30,29780,29864.14,-0.28
2020-01-02,29465,29522.38,-0.19
2020-01-03,29460,29561.03,-0.34
2020-01-06,29235,29329.73,-0.32
2020-01-07,29530,29610.48,-0.27
2020-01-08,29340,29428.39,-0.3
2020-01-09,29830,29923.84,-0.31
2020-01-10,30075,30192.95,-0.39
2020-01-13,30385,30496.57,-0.37
2020-01-14,30530,30639.87,-0.36
2020-01-15,30350,30458.78,-0.36
2020-01-16,30660,30764.95,-0.34
2020-01-17,30730,30816.58,-0.28
2020-01-20,30960,31040.84,-0.26
2020-01-21,30615,30698.95,-0.27
2020-01-22,31020,31095.89,-0.24
2020-01-23,30615,30719.4,-0.34
2020-01-28,29685,29760.57,-0.25
2020-01-29,29785,29833.51,-0.16
2020-01-30,29175,29270.53,-0.33
2020-01-31,28865,28888.84,-0.08
2020-02-03,28895,28938.98,-0.15
2020-02-04,29390,29497.41,-0.36
2020-02-05,29535,29631.81,-0.33
2020-02-06,30415,30493.97,-0.26
2020-02-07,30160,30250.53,-0.3
2020-02-10,30000,30056.64,-0.19
2020-02-11,30290,30359.8,-0.23
2020-02-12,30540,30585.05,-0.15
2020-02-13,30465,30522.68,-0.19
2020-02-14,30650,30729.14,-0.26
2020-02-17,30625,30706.2,-0.26
2020-02-18,30140,30199.99,-0.2
2020-02-19,30195,30261.98,-0.22
2020-02-20,30040,30097.02,-0.19
2020-02-21,29610,29663.71,-0.18
2020-02-24,28495,28531.99,-0.13
2020-02-25,28810,28850.43,-0.14
2020-02-26,28390,28418.76,-0.1
2020-02-27,28095,28135.31,-0.14
2020-02-28,27190,27223.98,-0.12
2020-03-02,27450,27458.11,-0.03
2020-03-03,27575,27581.93,-0.03
2020-03-04,28200,28238.76,-0.14
2020-03-05,28450,28556.05,-0.37
2020-03-06,27880,27932.29,-0.19
2020-03-09,26705,26728.72,-0.09
2020-03-10,26855,26888.98,-0.13
2020-03-11,26055,26120.85,-0.25
2020-03-12,25180,25175.7,0.02
2020-03-13,24530,24484.14,0.19
2020-03-16,23640,23709.34,-0.29
2020-03-17,23110,23102.46,0.03
2020-03-18,21840,21991.03,-0.69
2020-03-19,20240,20334.43,-0.46
2020-03-20,21795,21779.11,0.07
2020-03-23,20515,20593.25,-0.38
2020-03-24,22420,22433.78,-0.06
2020-03-25,23705,23694.29,0.05
2020-03-26,23245,23345.11,-0.43
2020-03-27,23805,23795.57,0.04
2020-03-30,23665,23717.25,-0.22
2020-03-31,24085,24157.52,-0.3
2020-04-01,22955,23105.09,-0.65
2020-04-02,23660,23655.28,0.02
2020-04-03,23600,23640.95,-0.17
2020-04-06,24540,24555.96,-0.06
2020-04-07,24925,24963.33,-0.15
2020-04-08,24560,24662.09,-0.41
2020-04-09,24950,25035.3,-0.34
2020-04-10,25160,25273.41,-0.45
2020-04-13,24730,24809.92,-0.32
2020-04-14,25160,25218.16,-0.23
2020-04-16,25160,25184.13,-0.1
2020-04-17,25925,25977.69,-0.2
2020-04-20,25615,25688.18,-0.28
2020-04-21,25330,25410.92,-0.32
2020-04-22,25550,25659.58,-0.43
2020-04-23,25800,25845.39,-0.18
2020-04-24,25415,25496.28,-0.32
2020-04-27,25920,25531.16,1.52
2020-04-28,25650,25687.46,-0.15
2020-04-29,25820,25862.75,-0.17
2020-05-04,25035,25106,-0.28
2020-05-06,25500,25546.57,-0.18
2020-05-07,25440,25491.31,-0.2
2020-05-08,25660,25708.59,-0.19
2020-05-11,25475,25539.66,-0.25
2020-05-12,25295,25381.76,-0.34
2020-05-13,25585,25629.14,-0.17
2020-05-14,25315,25406.88,-0.36
2020-05-15,25375,25421.91,-0.18
2020-05-18,25540,25587.53,-0.19
2020-05-19,26200,26224.58,-0.09
2020-05-20,26260,26317.98,-0.22
2020-05-21,26375,26421.6,-0.18
2020-05-22,25930,26007.28,-0.3
2020-05-25,26255,26322.87,-0.26
2020-05-26,26730,26778.96,-0.18
2020-05-27,26745,26811.14,-0.25
2020-05-28,26825,26875.53,-0.19
2020-05-29,26775,26877.98,-0.38
2020-06-01,27305,27366.71,-0.23
2020-06-02,27590,27656.03,-0.24
2020-06-03,28600,28640.86,-0.14
2020-06-04,28635,28698.7,-0.22
2020-06-05,29115,29111.76,0.01
2020-06-08,29075,29126.35,-0.18
2020-06-09,29090,29181.17,-0.31
2020-06-10,29180,29238.64,-0.2
2020-06-11,28700,28905.93,-0.71
2020-06-12,28115,28219.79,-0.37
2020-06-15,26700,26835.64,-0.51
2020-06-16,28340,28299.73,0.14
2020-06-17,28260,28343.94,-0.3
2020-06-18,28180,28232.84,-0.19
2020-06-19,28280,28377.66,-0.34
2020-06-22,28080,28183.69,-0.37
2020-06-23,28155,28234.51,-0.28
2020-06-24,28615,28710.85,-0.33
2020-06-25,27895,28013,-0.42
2020-06-26,28285,28376.36,-0.32
2020-06-29,27830,27909.88,-0.29
2020-06-30,28070,28115.48,-0.16
2020-07-01,28085,28134.66,-0.18
2020-07-02,28440,28494.7,-0.19
2020-07-03,28675,28696.94,-0.08
2020-07-06,29115,29169.6,-0.19
2020-07-07,28765,28783.46,-0.06
2020-07-08,28680,28704.52,-0.09
2020-07-09,28815,28832.66,-0.06
2020-07-10,28535,28611.59,-0.27
2020-07-13,29080,29090.83,-0.04
2020-07-14,29035,29070.17,-0.12
2020-07-15,29325,29334.09,-0.03
2020-07-16,29005,29033.15,-0.1
2020-07-17,29225,29265.52,-0.14
2020-07-20,29155,29189.81,-0.12
2020-07-21,29580,29624.41,-0.15
2020-07-22,29470,29512.79,-0.14
2020-07-23,29295,29344.99,-0.17
2020-07-24,29135,29174.36,-0.13
2020-07-27,29415,29458.86,-0.15
2020-07-28,30030,30122.55,-0.31
2020-07-29,30185,30178.85,0.02
2020-07-30,30170,30238.62,-0.23
2020-07-31,29930,29984.92,-0.18
2020-08-03,29930,29998.47,-0.23
2020-08-04,30290,30357.14,-0.22
2020-08-05,30620,30716.77,-0.32
2020-08-06,31105,31186.18,-0.26
2020-08-07,31235,31311.15,-0.24
2020-08-10,31700,31729.63,-0.09
2020-08-11,32100,32155,-0.17
2020-08-12,32275,32320.36,-0.14
2020-08-13,32260,32384.64,-0.38
2020-08-14,31920,31974.79,-0.17
2020-08-18,31260,31333.91,-0.24
2020-08-19,31370,31404.05,-0.11
2020-08-20,30160,30207.72,-0.16
2020-08-21,30615,30664.68,-0.16
2020-08-24,30955,30982.67,-0.09
2020-08-25,31360,31408.72,-0.16
2020-08-26,31365,31468.86,-0.33
2020-08-27,31085,31187.66,-0.33
2020-08-28,31250,31273.94,-0.08
2020-08-31,30745,30762.55,-0.06
2020-09-01,30985,31029.79,-0.14
2020-09-02,31145,31199.56,-0.17
2020-09-03,31615,31692.18,-0.24
2020-09-04,31175,31251.85,-0.25
2020-09-07,31315,31414.25,-0.32
2020-09-08,31715,31784.59,-0.22
2020-09-09,31325,31423.72,-0.31
2020-09-10,31625,31699.1,-0.23
2020-09-11,31605,31690.03,-0.27
2020-09-14,32030,32143.01,-0.35
2020-09-15,32280,32381.08,-0.31
2020-09-16,32190,32276.26,-0.27
2020-09-17,31715,31844.66,-0.41
2020-09-18,31820,31884.34,-0.2
2020-09-21,31550,31634.4,-0.27
2020-09-22,30815,30922.1,-0.35
2020-09-23,30930,31004.16,-0.24
2020-09-24,30215,30287.46,-0.24
2020-09-25,30350,30396.34,-0.15
2020-09-28,30795,30800.74,-0.02
2020-09-29,31085,31041.7,0.14
2020-10-05,31425,31447.3,-0.07
2020-10-06,31495,31541.78,-0.15
2020-10-07,31800,31831.48,-0.1
2020-10-08,31810,31843.14,-0.1
2020-10-12,31940,32010.44,-0.22
2020-10-13,31965,32052.75,-0.27
2020-10-14,31650,31751.75,-0.32
2020-10-15,31415,31486.07,-0.23
2020-10-16,31230,31277.33,-0.15
2020-10-19,31300,31352.2,-0.17
2020-10-20,31520,31564.2,-0.14
2020-10-21,31620,31669.32,-0.16
2020-10-22,31405,31468.24,-0.2
2020-10-23,31520,31570.67,-0.16
2020-10-26,31460,31444.19,0.05
2020-10-27,31190,31270.88,-0.26
2020-10-28,31355,31358.44,-0.01
2020-10-29,30980,31035.55,-0.18
2020-10-30,30140,30199.05,-0.2
2020-11-02,30600,30634.17,-0.11
2020-11-03,31210,31246.37,-0.12
2020-11-04,31405,31423.61,-0.06
2020-11-05,32095,32191.59,-0.3
2020-11-06,32175,32251.9,-0.24
2020-11-09,32580,32627.21,-0.14
2020-11-10,32575,32655.8,-0.25
2020-11-11,33100,33154.94,-0.17
2020-11-12,32940,33015.27,-0.23
2020-11-13,33285,33345.89,-0.18
2020-11-16,33995,34105.64,-0.32
2020-11-17,33985,34027.58,-0.13
2020-11-18,33950,34037.79,-0.26
2020-11-19,33995,34058.3,-0.19
2020-11-20,34030,34102.89,-0.21
2020-11-23,34810,34886.76,-0.22
2020-11-24,35000,35069.56,-0.2
2020-11-25,34795,34873.91,-0.23
2020-11-26,35140,35255.64,-0.33
2020-11-27,35220,35317.06,-0.27
2020-11-30,34685,34648.84,0.1
2020-12-01,35235,35285.24,-0.14
2020-12-02,35850,35911.79,-0.17
2020-12-03,36105,36212.13,-0.3
2020-12-04,36750,36814.61,-0.18
2020-12-07,36950,37038.25,-0.24
2020-12-08,36360,36395.25,-0.1
2020-12-09,37200,37198.77,0
2020-12-10,36905,36985.7,-0.22
2020-12-11,37225,37271.83,-0.13
2020-12-14,37080,37203.74,-0.33
2020-12-15,37080,37135.34,-0.15
2020-12-16,37235,37299.65,-0.17
2020-12-17,37200,37246.95,-0.13
2020-12-18,37150,37201.56,-0.14
2020-12-21,37195,37263.7,-0.18
2020-12-22,36590,36688.2,-0.27
2020-12-23,37110,37178.37,-0.18
2020-12-24,37850,37962.89,-0.3
2020-12-28,38040,38037.9,0.01
2020-12-29,38685,38752.99,-0.18
2020-12-30,39500,39554.42,-0.14
2021-01-04,40540,40615.17,-0.19
2021-01-05,41150,41230.17,-0.19
2021-01-06,40750,40835.69,-0.21
2021-01-07,41700,41709.04,-0.02
2021-01-08,43545,43651.13,-0.24
2021-01-11,43655,43741.49,-0.2
2021-01-12,43315,43413.04,-0.23
2021-01-13,43560,43664.44,-0.24
2021-01-14,43505,43609.6,-0.24
2021-01-15,42550,42677.27,-0.3
2021-01-18,41560,41681.68,-0.29
2021-01-19,42655,42769.82,-0.27
2021-01-20,42900,43035.92,-0.32
2021-01-21,43530,43663.74,-0.31
2021-01-22,43225,43349.16,-0.29
2021-01-25,44260,44381.63,-0.27
2021-01-26,43055,43320.44,-0.61
2021-01-27,42910,42962.68,-0.12
2021-01-28,42070,42232.24,-0.38
2021-01-29,41125,41144.32,-0.05
2021-02-01,42150,42231.91,-0.19
2021-02-02,42775,42793.95,-0.04
2021-02-03,43130,43213.56,-0.19
2021-02-04,42410,42520.55,-0.26
2021-02-05,42950,43014.15,-0.15
2021-02-08,42530,42577.6,-0.11
2021-02-09,42385,42471.93,-0.2
2021-02-10,42680,42653.6,0.06
2021-02-15,43305,43394.91,-0.21
2021-02-16,43495,43612.43,-0.27
2021-02-17,43025,43107.02,-0.19
2021-02-18,42410,42427.18,-0.04
2021-02-19,42780,42781.41,0
2021-02-22,42330,42374.63,-0.11
2021-02-23,42285,42276.85,0.02
2021-02-24,41385,41406.04,-0.05
2021-02-25,42890,42949.49,-0.14
2021-02-26,41705,41681.28,0.06
2021-03-02,42170,42173.59,-0.01
2021-03-03,42640,42720.97,-0.19
2021-03-04,42095,42104.34,-0.02
2021-03-05,41870,41885.71,-0.04
2021-03-08,41475,41522.1,-0.11
2021-03-09,41215,41266.4,-0.12
2021-03-10,40980,41035.46,-0.14
2021-03-11,41815,41794.53,0.05
2021-03-12,42185,42306.89,-0.29
2021-03-15,41980,42109.82,-0.31
2021-03-16,42330,42423.62,-0.22
2021-03-17,41995,42092.83,-0.23
2021-03-18,42300,42398.54,-0.23
2021-03-19,41855,41980.92,-0.3
2021-03-22,41925,41950.88,-0.06
2021-03-23,41530,41555.48,-0.06
2021-03-24,41340,41394.64,-0.13
2021-03-25,41520,41532.1,-0.03
2021-03-26,41905,41969.71,-0.15
2021-03-29,41830,41885.36,-0.13
2021-03-30,42300,42405.43,-0.25
2021-03-31,42185,42242.86,-0.14
2021-04-01,42570,42683.41,-0.27
2021-04-02,43045,43117.34,-0.17
2021-04-05,43130,43227.9,-0.23
2021-04-06,43190,43330.92,-0.33
2021-04-07,43295,43411.63,-0.27
2021-04-08,43255,43426.77,-0.4
2021-04-09,43050,43168.82,-0.28
2021-04-12,43050,43160.82,-0.26
2021-04-13,43540,43649.76,-0.25
2021-04-14,43840,43813.66,0.06
2021-04-15,43880,44011.32,-0.3
2021-04-16,43855,43984.76,-0.3
2021-04-19,43850,43936.13,-0.2
2021-04-20,44125,44199.58,-0.17
2021-04-21,43335,43409.23,-0.17
2021-04-22,43400,43471.36,-0.16
2021-04-23,43425,43568.34,-0.33
2021-04-26,43820,43968.24,-0.34
2021-04-27,43870,43948.2,-0.18
2021-04-28,43405,42808.47,1.39
2021-04-29,42590,42689.59,-0.23
2021-04-30,42295,42296.03,0
2021-05-03,42025,42095.46,-0.17
2021-05-04,42380,42416.48,-0.09
2021-05-06,42630,42720.48,-0.21
2021-05-07,42905,42914.49,-0.02
2021-05-10,43625,43621.71,0.01
2021-05-11,42860,42933.76,-0.17
2021-05-12,42150,42243.77,-0.22
2021-05-13,41665,41663.51,0
2021-05-14,42055,42072.5,-0.04
2021-05-17,41875,41886.8,-0.03
2021-05-18,42370,42368.19,0
2021-05-20,42235,42228.74,0.01
2021-05-21,42215,42275.83,-0.14
2021-05-24,42095,42124.76,-0.07
2021-05-25,42495,42503.33,-0.02
2021-05-26,42410,42419.52,-0.02
2021-05-27,42335,42313.3,0.05
2021-05-28,42595,42607.97,-0.03
2021-05-31,42760,42803.05,-0.1
2021-06-01,43005,43042.63,-0.09
2021-06-02,42970,43025.99,-0.13
2021-06-03,43370,43396.88,-0.06
2021-06-04,43205,43231.27,-0.06
2021-06-07,43360,43335.52,0.06
2021-06-08,43275,43297.65,-0.05
2021-06-09,42785,42827.28,-0.1
2021-06-10,42930,42944.81,-0.03
2021-06-11,43245,43287.38,-0.1
2021-06-14,43225,43331.97,-0.25
2021-06-15,43325,43422.04,-0.22
2021-06-16,43590,43704.87,-0.26
2021-06-17,43340,43481.25,-0.32
2021-06-18,43470,43510.89,-0.09
2021-06-21,43050,43154.26,-0.24
2021-06-22,43345,43448.42,-0.24
2021-06-23,43570,43681.26,-0.25
2021-06-24,43735,43844.55,-0.25
2021-06-25,43955,44046.92,-0.21
2021-06-28,43910,44003.95,-0.21
2021-06-29,43740,43865.06,-0.29
2021-06-30,43895,43996.4,-0.23
2021-07-01,43640,43748.5,-0.25
2021-07-02,43585,43713.79,-0.29
2021-07-05,43790,43880.55,-0.21
2021-07-06,43990,44065.71,-0.17
2021-07-07,43715,43811.07,-0.22
2021-07-08,43260,43378.05,-0.27
2021-07-09,42800,42898.61,-0.23
2021-07-12,43185,43241.6,-0.13
2021-07-13,43550,43584.13,-0.08
2021-07-14,43400,43469.89,-0.16
2021-07-15,43695,43787.88,-0.21
2021-07-16,43510,43596.09,-0.2
2021-07-19,43020,43100.09,-0.19
2021-07-20,42880,42966.17,-0.2
2021-07-21,42660,42714.05,-0.13
2021-07-22,43190,43252.18,-0.14
2021-07-23,43270,43268.59,0
2021-07-26,42805,42860.23,-0.13
2021-07-27,42875,42933.77,-0.14
2021-07-28,43005,42971.4,0.08
2021-07-29,43010,43006.01,0.01
2021-07-30,42485,42448.08,0.09
2021-08-02,42685,42736.73,-0.12
2021-08-03,43060,43057.25,0.01
2021-08-04,43665,43663.88,0
2021-08-05,43585,43533.78,0.12
2021-08-06,43380,43387.24,-0.02
2021-08-09,43180,43223.13,-0.1
2021-08-10,42900,42915.49,-0.04
2021-08-11,42515,42532.69,-0.04
2021-08-12,42345,42296.62,0.11
2021-08-13,41630,41661.92,-0.08
2021-08-17,41160,41188.25,-0.07
2021-08-18,41365,41392.6,-0.07
2021-08-19,40540,40551.61,-0.03
2021-08-20,40145,40133.65,0.03
2021-08-23,40505,40513.15,-0.02
2021-08-24,41275,41303.91,-0.07
2021-08-25,41405,41449.13,-0.11
2021-08-26,41095,41093.86,0
2021-08-27,41070,41079.89,-0.02
2021-08-30,41170,41204.71,-0.08
2021-08-31,41985,42033.3,-0.11
2021-09-01,42045,42047.28,-0.01
2021-09-02,41660,41645.47,0.03
2021-09-03,41930,41977.29,-0.11
2021-09-06,42075,42091.45,-0.04
2021-09-07,41825,41834.42,-0.02
2021-09-08,41460,41506.69,-0.11
2021-09-09,40725,40779.71,-0.13
2021-09-10,40915,40920.96,-0.01
2021-09-13,41005,41020.87,-0.04
2021-09-14,41265,41285.88,-0.05
2021-09-15,41325,41334.32,-0.02
2021-09-16,40965,40969.56,-0.01
2021-09-17,41070,41145.52,-0.18
2021-09-23,41005,41093.35,-0.21
2021-09-24,40965,41031.49,-0.16
2021-09-27,41100,41144.7,-0.11
2021-09-28,40565,40667.52,-0.25
2021-09-29,40030,40130.58,-0.25
2021-09-30,40195,40252.3,-0.14
2021-10-01,39445,39595.92,-0.38
2021-10-05,38860,38918,-0.15
2021-10-06,38260,38310.01,-0.13
2021-10-07,38900,38930.29,-0.08
2021-10-08,38815,38856.97,-0.11
2021-10-12,38150,38185.12,-0.09
2021-10-13,38535,38525.78,0.02
2021-10-14,39020,39074.76,-0.14
2021-10-15,39420,39435.05,-0.04
2021-10-18,39295,39317.09,-0.06
2021-10-19,39625,39657.04,-0.08
2021-10-20,39450,39489.87,-0.1
2021-10-21,39380,39432.93,-0.13
2021-10-22,39415,39449.07,-0.09
2021-10-25,39620,39615.14,0.01
2021-10-26,39990,40021.1,-0.08
2021-10-27,39655,39577.68,0.2
2021-10-28,39460,39418.98,0.1
2021-10-29,38825,38875.81,-0.13
2021-11-01,38985,39010.23,-0.06
2021-11-02,39505,39510.47,-0.01
2021-11-03,38945,38975.84,-0.08
2021-11-04,39165,39180.5,-0.04
2021-11-05,38995,39012.79,-0.05
2021-11-08,38945,38988.74,-0.11
2021-11-09,39045,39065.86,-0.05
2021-11-10,38630,38653.75,-0.06
2021-11-11,38625,38626.68,0
2021-11-12,39035,39066.93,-0.08
2021-11-15,39485,39462.83,0.06
2021-11-16,39415,39433.3,-0.05
2021-11-17,38920,38970.95,-0.13
2021-11-18,38760,38770.8,-0.03
2021-11-19,39045,39078.77,-0.09
2021-11-22,39950,39933.23,0.04
2021-11-23,39600,39669.72,-0.18
2021-11-24,39520,39565.15,-0.11
2021-11-25,39230,39217.86,0.03
2021-11-26,38510,38532.15,-0.06
2021-11-29,38205,38200.91,0.01
2021-11-30,37430,37361.91,0.18
2021-12-01,38330,38351.02,-0.05
2021-12-02,38935,39001.73,-0.17
2021-12-03,39230,39232.86,-0.01
2021-12-06,39305,39322.9,-0.05
2021-12-07,39630,39670.34,-0.1
2021-12-08,39805,39765.21,0.1
2021-12-09,39925,40149.29,-0.56
2021-12-10,39705,39836.87,-0.33
2021-12-13,39735,39767.08,-0.08
2021-12-14,39510,39582.06,-0.18
2021-12-15,39520,39606.47,-0.22
2021-12-16,39750,39808.92,-0.15
2021-12-17,39850,39937.31,-0.22
2021-12-20,39115,39177.8,-0.16
2021-12-21,39415,39436.15,-0.05
2021-12-22,39625,39648.24,-0.06
2021-12-23,39820,39856.57,-0.09
2021-12-24,40115,40093.16,0.05
2021-12-27,39880,39901.01,-0.05
2021-12-28,40205,40161.01,0.11
2021-12-29,40115,40187.12,-0.18
2021-12-30,39870,39932.48,-0.16
2022-01-03,39965,40064.39,-0.25
2022-01-04,39940,40054.08,-0.28
2022-01-05,39370,39552.58,-0.46
2022-01-06,38975,39135.43,-0.41
2022-01-07,39465,39597.23,-0.33
2022-01-10,39165,39265.8,-0.26
2022-01-11,39280,39409.88,-0.33
2022-01-12,39925,39978.47,-0.13
2022-01-13,39720,39813.43,-0.23
2022-01-14,39105,39259.35,-0.39
2022-01-17,38820,38895.02,-0.19
2022-01-18,38520,38615.68,-0.25
2022-01-19,38240,38335.3,-0.25
2022-01-20,38465,38552.69,-0.23
2022-01-21,38030,38121.94,-0.24
2022-01-24,37600,37644.17,-0.12
2022-01-25,36685,36755,-0.19
2022-01-26,36570,36542.28,0.08
2022-01-27,35305,35341.69,-0.1
2022-01-28,36250,36264.29,-0.04
2022-02-03,36600,36628.47,-0.08
2022-02-04,37080,37102.5,-0.06
2022-02-07,36700,36758.76,-0.16
2022-02-08,36770,36817.31,-0.13
2022-02-09,37280,37340.51,-0.16
2022-02-10,37590,37634.5,-0.12
2022-02-11,37240,37342.03,-0.27
2022-02-14,36740,36780.21,-0.11
2022-02-15,36515,36526.97,-0.03
2022-02-16,37175,37211.73,-0.1
2022-02-17,37415,37436.93,-0.06
2022-02-18,37275,37333.7,-0.16
2022-02-21,37300,37308.52,-0.02
2022-02-22,36760,36831.4,-0.19
2022-02-23,36890,36924,-0.09
2022-02-24,35925,35986.76,-0.17
2022-02-25,36330,36325.92,0.01
2022-02-28,36605,36634.9,-0.08
2022-03-02,36455,36541.02,-0.24
2022-03-03,37150,37189.83,-0.11
2022-03-04,36575,36649.76,-0.2
2022-03-07,35755,35781.18,-0.07
2022-03-08,35290,35411.45,-0.34
2022-03-10,36020,36274.56,-0.7
2022-03-11,35885,36009.67,-0.35
2022-03-14,35820,35945.1,-0.35
2022-03-15,35510,35592.35,-0.23
2022-03-16,36040,36098.21,-0.16
2022-03-17,36585,36634.26,-0.13
2022-03-18,36665,36719.52,-0.15
2022-03-21,36290,36363.64,-0.2
2022-03-22,36620,36652.93,-0.09
2022-03-23,36940,36969.88,-0.08
2022-03-24,36770,36823.44,-0.15
2022-03-25,36620,36688.25,-0.19
2022-03-28,36645,36689.62,-0.12
2022-03-29,36835,36862.35,-0.07
2022-03-30,36965,37016.19,-0.14
2022-03-31,37080,37126.11,-0.12
2022-04-01,36795,36883.98,-0.24
2022-04-04,36970,37059.47,-0.24
2022-04-05,36935,37039.12,-0.28
2022-04-06,36555,36665.74,-0.3
2022-04-07,36075,36139.57,-0.18
2022-04-08,36100,36165.45,-0.18
