NASDAQ_return(%),Brent Crude Oil_return(%),GJR_VaR_5_t1,Gold Spot_return(%),KOSPI 200 Volume,KOSPI 200_DMI14,KOSPI 200_OG,Signal2_Buy,Signal2_Sell,VKOSPI_Close,Risk_Label
0.5552418710699955,0.5419913788232849,0.8380025079514322,0.5706743034820415,0.00033580183960331856,0.7052512636863719,0.7169320806529287,0,0,0.3213032581453635,0
0.5746302062649928,0.777646127784071,0.8293010304297386,0.653192880320601,0.0005052573975512894,0.6583769551395456,0.5697463871245279,0,0,0.3167919799498747,1
0.32835375139822565,0.552900298613801,0.7705368171076473,0.5182757028942468,0.0004119791087725898,0.5454720371994428,0.6294143122230818,0,0,0.34110275689223063,1
0.6228550554835794,0.4721615005802765,0.6599023442302612,0.6657263078695822,0.0004150883850652132,0.4668048382136788,0.4006930961378914,0,1,0.3731829573934838,0
0.7187998371393778,0.5785563409888471,0.6765217355336453,0.6902680068541304,0.00040731519433365485,0.4407152318762434,0.6729142810873374,0,0,0.35263157894736846,0
0.6068974240921109,0.45786392982800195,0.6957780076602096,0.5932613216616663,0.000370003878822175,0.4522077436253854,0.7251479435149931,0,0,0.3458646616541354,0
0.6330209365940888,0.7091483987522138,0.7128484117108034,0.6337812131229548,0.0004135337469189015,0.44037952554336857,0.6493611805402755,0,0,0.350125313283208,0
0.6393377540419555,0.5596891945641631,0.7262078379041361,0.5254442331176458,0.00031636886277442274,0.556509153484516,0.6268052488437839,0,0,0.294235588972431,0
0.5802974927141312,0.6293170364714845,0.734168008436103,0.6160330489149617,0.00037699975048057746,0.5963196182125134,0.6683945649159911,0,0,0.3095238095238095,0
0.5836778318130222,0.6084806006386506,0.7434114465701145,0.6080310010290243,0.0004399625954061997,0.551631654542888,0.5346858024179462,0,0,0.3067669172932331,0
0.7026999614079542,0.587323911151436,0.7567084081645985,0.565556089551111,0.0002961585668723712,0.5867539146461245,0.6840714289717245,0,0,0.31027568922305765,0
0.5847936743873507,0.5453229459038507,0.7698190229220734,0.4901294778937928,0.00040576055618734316,0.647375560776677,0.6693172749370411,0,0,0.30350877192982456,1
0.518947684913919,0.7716402831911058,0.7547649180997353,0.5721327186728904,0.0003560121355053701,0.5984220159694481,0.5500875671522161,0,0,0.32205513784461154,0
0.6540315007607892,0.5893238562730566,0.7679861146144693,0.6033498351346978,0.00023164108380043728,0.5306381377002852,0.5192798486797876,1,0,0.32756892230576445,0
0.532714998690655,0.5154732694496192,0.7804661591939325,0.569914622640178,0.00031015031018917613,0.5825665073103808,0.6867555270397866,0,0,0.30626566416040096,0
0.5328443239633475,0.6816302021200791,0.7884442033586408,0.5993073097198771,0.00026195652765351467,0.5708555102507995,0.49983426069908976,0,0,0.30802005012531325,1
0.6356473851884923,0.5354521285064434,0.7511697353493964,0.5350607620367233,0.00026662044209244964,0.5001450084146094,0.450657241177003,0,1,0.33308270676691726,0
0.5401282337764072,0.5128110508902319,0.7645744406724377,0.5551593848582062,0.00025884725136089134,0.5051123864945704,0.6721219279174793,0,0,0.29624060150375936,0
0.5330989322595543,0.4525287627916453,0.776660344637172,0.4928456221718674,0.00024835344387328767,0.5695920255968199,0.5278094825934045,1,0,0.3,0
0.4825212763031887,0.5824534600133421,0.7841930695292454,0.526025755247956,0.0002471874652635539,0.5714384301334953,0.5008657321680898,0,0,0.30200501253132833,1
0.361028144315017,0.4283688060333808,0.682266403247832,0.5403295793077463,0.00029538124779921533,0.4765197865973559,0.5685845983899587,0,1,0.3496240601503759,1
0.7291331199543458,0.6689944796682016,0.6599029691026361,0.6589792133378665,0.0003171461818475786,0.3791433140335259,0.38139339275012996,0,0,0.3854636591478697,0
0.3751240807424476,0.38350774861411197,0.6766935660512396,0.5300849833061975,0.0002075441925326066,0.4422992740855167,0.7190880143024332,0,0,0.380952380952381,1
0.5970619640859971,0.6229907912335667,0.6706705722193793,0.6427899923055602,0.00021687202141047653,0.35225112942598297,0.29288056372455995,0,0,0.38947368421052636,0
0.6129610131828559,0.6333839025032831,0.68420852035933,0.7341620123682164,0.000150799900192231,0.36121797741366024,0.5874244968683282,0,0,0.37268170426065156,0
0.5737178990339148,0.588696060639019,0.6996115168236663,0.5799528573997549,0.00017411947238690588,0.42735961301011083,0.6192252965457937,0,0,0.35764411027568926,1
0.7753248016612097,0.4952384618194847,0.6664339410666593,0.5778036297104528,0.00013991743316804937,0.4396293570556328,0.48446945900697863,0,0,0.3791979949874687,0
0.6082599919788968,0.42502467517684805,0.6838315376056117,0.6010362376086326,0.00015235453833854263,0.4723030470979549,0.7706854370286835,0,0,0.33734335839599,0
0.7393498693606357,0.6532903890985037,0.700793281578084,0.5971677715960747,0.0001733421533137501,0.529701743176951,0.6162506030366331,0,0,0.31979949874686714,0
0.5695819919077365,0.5301421680227987,0.7165656891849304,0.5729522929767127,0.00016790091980165928,0.562099838881008,0.7182505582259033,0,0,0.31754385964912274,0
0.6403633245551517,0.570595133172195,0.7313011496267632,0.6302587864227922,0.00013447619965595856,0.5515347629053753,0.6391182344146012,0,0,0.2959899749373433,1
0.5135114721775599,0.43588528528323656,0.7014874761712768,0.5255588883518205,0.0002479647843367097,0.5805308978273389,0.5974569876945878,0,0,0.30852130325814536,0
0.6518215735764729,0.5182520364932819,0.717056026769539,0.6196861284522204,0.00019122049199633416,0.5530202229344173,0.6479629697548326,0,0,0.306516290726817,0
0.6923821332089566,0.7269565691815519,0.7313692582446627,0.6824563661756762,0.0002347503600930606,0.5823381372405234,0.6167440720373868,0,0,0.2864661654135338,0
0.6027212326777427,0.5569461566605993,0.7418655415550198,0.5681988034571556,0.00030237711945761784,0.6159251186506516,0.6265370338135635,0,0,0.2927318295739348,0
0.5415074600549925,0.572873438788699,0.7549043613342389,0.5768114283301671,0.00027750290911663126,0.6517379717438432,0.6587003902864083,1,0,0.2714285714285714,0
0.4451522796478389,0.4436301698248296,0.7673232138285182,0.5707274810657204,0.00026972971838507296,0.6897754196587892,0.6130681536662066,0,0,0.2596491228070175,0
0.5401195798249335,0.520514710735993,0.7790752311000004,0.5924286957754147,0.00019199781106948996,0.6865681683175154,0.5195579501075372,0,0,0.2624060150375939,0
0.6935086331894778,0.5599994323535721,0.7904259822690651,0.6566660242533967,0.00016556896258219174,0.701761272622332,0.5975903744339242,0,0,0.26065162907268163,0
0.5552876461291084,0.48860325854846987,0.7868272231550091,0.5731332808996883,0.00043607600004042055,0.6542876402321928,0.6315187700105943,0,0,0.2674185463659147,0
0.6065213151428281,0.6569221061859408,0.7980190207833227,0.6722669160366638,0.00014458134760698434,0.649283932211224,0.5880205752315828,0,0,0.25739348370927323,1
0.43917691407081116,0.4746361786232042,0.39992892735905294,0.5050523796623226,0.00035134822106643515,0.4098708668840989,0.29188588291781326,0,1,0.3172932330827068,0
0.604200824901065,0.6176787876876845,0.4323658668619944,0.6010234273440445,0.00023941427453199563,0.42969011354816933,0.7504876757558175,0,0,0.29398496240601507,0
0.6982153570410381,0.594002494986427,0.46584908233907507,0.6545383253738958,0.00027206167560454045,0.4251508749580446,0.5328701085857526,0,0,0.2676691729323308,0
0.6151854595609976,0.46369897581082975,0.49505976037405586,0.6289851566058171,0.0002580699322877355,0.5176536934408472,0.6711624639906354,0,0,0.2548872180451128,0
0.5364971658911435,0.5721440211130383,0.5222681638775551,0.5928592633715604,0.0002269771693615023,0.5715577673220904,0.6155013082056188,1,0,0.23984962406015037,0
0.6597439905920938,0.49827746428450115,0.5485914551272297,0.33189258288822154,0.0002137627451178532,0.6168891899478777,0.5264233808856718,0,0,0.25238095238095243,0
0.5632606081936847,0.48351057832187866,0.5727886121311433,0.5404387288371567,0.00021687202141047653,0.6329219793114981,0.6356015614772139,0,0,0.2536340852130325,0
0.5189241395920908,0.4739231637097261,0.593767851481345,0.4640034075358723,0.00012825764707071196,0.6213573013149567,0.5573501935881933,0,0,0.25238095238095243,0
