threshold,valid_accuracy,valid_precision,valid_recall,valid_specificity,valid_f1,valid_gmean,tn,fp,fn,tp
0.3039611576032609,0.5803571428571429,0.1996615905245347,0.7283950617283951,0.5579439252336449,0.31341301460823373,0.6374979214566459,597,473,44,118
0.34,0.6339285714285714,0.20925553319919518,0.6419753086419753,0.6327102803738318,0.3156297420333839,0.6373259586145392,677,393,58,104
0.36000000000000004,0.6623376623376623,0.21777777777777776,0.6049382716049383,0.6710280373831776,0.3202614379084967,0.637126785760129,718,352,64,98
0.3126445416829561,0.5933441558441559,0.20105820105820105,0.7037037037037037,0.5766355140186916,0.31275720164609055,0.6370090634379092,617,453,48,114
0.284903512647039,0.560064935064935,0.19745222929936307,0.7654320987654321,0.5289719626168224,0.3139240506329114,0.6363113385237325,566,504,38,124
0.28,0.5568181818181818,0.1971608832807571,0.7716049382716049,0.5242990654205607,0.314070351758794,0.6360438255416775,561,509,37,125
0.31,0.5868506493506493,0.19930675909878684,0.7098765432098766,0.5682242990654206,0.3112313937753721,0.6351134553671619,608,462,47,115
0.35639226491151077,0.6574675324675324,0.2149122807017544,0.6049382716049383,0.6654205607476635,0.31715210355987056,0.6344591112980256,712,358,64,98
0.38,0.6842532467532467,0.22518159806295399,0.5740740740740741,0.7009345794392523,0.3234782608695652,0.6343408939033407,750,320,69,93
0.3089384012161912,0.5852272727272727,0.19861830742659758,0.7098765432098766,0.5663551401869159,0.31039136302294196,0.6340680004108652,606,464,47,115
0.38185982122974543,0.6875,0.22604422604422605,0.5679012345679012,0.705607476635514,0.3233743409490334,0.6330208188532584,755,315,70,92
0.27675940200679816,0.5511363636363636,0.19500780031201248,0.7716049382716049,0.5177570093457944,0.31133250311332505,0.6320631813639775,554,516,37,125
0.3738378436688824,0.6793831168831169,0.22195704057279236,0.5740740740740741,0.6953271028037383,0.32013769363166955,0.6317984351996011,744,326,69,93
0.3955694400239722,0.702922077922078,0.23298429319371727,0.5493827160493827,0.7261682242990655,0.3272058823529412,0.6316203538314593,777,293,73,89
0.39,0.6964285714285714,0.22959183673469388,0.5555555555555556,0.7177570093457943,0.3249097472924188,0.6314696303710867,768,302,72,90
0.2718811902532389,0.5446428571428571,0.19448698315467075,0.7839506172839507,0.508411214953271,0.3116564417177914,0.6313234399233884,544,526,35,127
0.38797673014734657,0.6948051948051948,0.22842639593908629,0.5555555555555556,0.7158878504672898,0.3237410071942446,0.6306468682882899,766,304,72,90
0.27,0.5413961038961039,0.1933028919330289,0.7839506172839507,0.5046728971962616,0.31013431013431014,0.6289981154848471,540,530,35,127
0.4,0.7053571428571429,0.232,0.5370370370370371,0.7308411214953271,0.3240223463687151,0.6264892261106138,782,288,75,87
