stage,C,l1_ratio,best_cutoff,valid_accuracy,valid_precision,valid_recall,valid_specificity,valid_f1,valid_gmean,valid_log_loss,valid_roc_auc,valid_pr_auc,tn,fp,fn,tp
refine,0.5207948328595462,0.533,0.35000000000000003,0.6452922077922078,0.22444889779559118,0.691358024691358,0.6383177570093458,0.3388804841149773,0.6643087411824411,0.5057569314883863,0.7158878504672898,0.3378634424156051,683.0,387.0,50.0,112.0
refine,0.5956621435290104,0.833,0.35000000000000003,0.6493506493506493,0.22560975609756098,0.6851851851851852,0.6439252336448598,0.3394495412844037,0.6642349211388745,0.5104787494485228,0.7145725164416754,0.3405033167495041,689.0,381.0,51.0,111.0
refine,0.5956621435290104,0.85,0.35000000000000003,0.6493506493506493,0.22560975609756098,0.6851851851851852,0.6439252336448598,0.3394495412844037,0.6642349211388745,0.5108152885856141,0.7144629052728741,0.3404563217067852,689.0,381.0,51.0,111.0
refine,0.5956621435290104,0.867,0.35000000000000003,0.6493506493506493,0.22560975609756098,0.6851851851851852,0.6439252336448598,0.3394495412844037,0.6642349211388745,0.5111659076172015,0.7144629052728743,0.3407290314672491,689.0,381.0,51.0,111.0
refine,0.5956621435290104,0.883,0.35000000000000003,0.6493506493506493,0.22560975609756098,0.6851851851851852,0.6439252336448598,0.3394495412844037,0.6642349211388745,0.5115095125354633,0.7143994461751472,0.34088725803350267,689.0,381.0,51.0,111.0
coarse,0.05623413251903491,0.1,0.4,0.7305194805194806,0.2638888888888889,0.5864197530864198,0.7523364485981309,0.36398467432950193,0.6642175505245476,0.516369989452048,0.7238144686742818,0.3195937647357878,805.0,265.0,67.0,95.0
refine,0.1778279410038923,0.533,0.37995268997835785,0.6858766233766234,0.23897911832946636,0.6358024691358025,0.6934579439252336,0.3473861720067454,0.6640047236198704,0.505720841105177,0.7196319372331833,0.3329644754972192,742.0,328.0,59.0,103.0
coarse,0.1778279410038923,0.55,0.38000923306797996,0.6858766233766234,0.23897911832946636,0.6358024691358025,0.6934579439252336,0.3473861720067454,0.6640047236198704,0.5058167786021768,0.7193838698511594,0.33383777645906243,742.0,328.0,59.0,103.0
refine,0.1778279410038923,0.55,0.38000923306797996,0.6858766233766234,0.23897911832946636,0.6358024691358025,0.6934579439252336,0.3473861720067454,0.6640047236198704,0.5058167786021768,0.7193838698511594,0.33383777645906243,742.0,328.0,59.0,103.0
refine,0.1778279410038923,0.567,0.3801420954986909,0.6858766233766234,0.23897911832946636,0.6358024691358025,0.6934579439252336,0.3473861720067454,0.6640047236198704,0.5059244441658665,0.7192223376024,0.3337996281774397,742.0,328.0,59.0,103.0
refine,0.1778279410038923,0.583,0.37987493555603746,0.6858766233766234,0.23897911832946636,0.6358024691358025,0.6934579439252336,0.3473861720067454,0.6640047236198704,0.5060374925662875,0.7191069574247144,0.3336748823407772,742.0,328.0,59.0,103.0
refine,0.13593563908785256,0.8,0.37731081118822424,0.6858766233766234,0.23897911832946636,0.6358024691358025,0.6934579439252336,0.3473861720067454,0.6640047236198704,0.5085639549145922,0.7146359755394023,0.3366086969014499,742.0,328.0,59.0,103.0
refine,0.13593563908785256,0.833,0.37775519752609876,0.6858766233766234,0.23897911832946636,0.6358024691358025,0.6934579439252336,0.3473861720067454,0.6640047236198704,0.5093117574828552,0.7130148840429213,0.33490811960551414,742.0,328.0,59.0,103.0
refine,0.11885022274370184,0.833,0.3775409505469227,0.6858766233766234,0.23897911832946636,0.6358024691358025,0.6934579439252336,0.3473861720067454,0.6640047236198704,0.5093317879618299,0.711214953271028,0.3350575499538943,742.0,328.0,59.0,103.0
coarse,0.1,0.85,0.3796513618880822,0.6858766233766234,0.23897911832946636,0.6358024691358025,0.6934579439252336,0.3473861720067454,0.6640047236198704,0.5098944074718037,0.7083419868466596,0.33531286243776354,742.0,328.0,59.0,103.0
refine,0.5207948328595462,0.833,0.37431341663916956,0.6858766233766234,0.23897911832946636,0.6358024691358025,0.6934579439252336,0.3473861720067454,0.6640047236198704,0.5101512495042272,0.7153974847121265,0.34069961812355165,742.0,328.0,59.0,103.0
refine,0.10391223038351693,0.867,0.3782023512436242,0.6858766233766234,0.23897911832946636,0.6358024691358025,0.6934579439252336,0.3473861720067454,0.6640047236198704,0.5101536366786193,0.7082785277489327,0.33545265246852,742.0,328.0,59.0,103.0
refine,0.5207948328595462,0.85,0.3743634538226106,0.6858766233766234,0.23897911832946636,0.6358024691358025,0.6934579439252336,0.3473861720067454,0.6640047236198704,0.5105080434413556,0.7153282566055152,0.34071541598685684,742.0,328.0,59.0,103.0
refine,0.5207948328595462,0.867,0.3741817290470869,0.6858766233766234,0.23897911832946636,0.6358024691358025,0.6934579439252336,0.3473861720067454,0.6640047236198704,0.5108811386045634,0.7152474904811353,0.34069559828550755,742.0,328.0,59.0,103.0
refine,0.5207948328595462,0.883,0.3739728805436122,0.6858766233766234,0.23897911832946636,0.6358024691358025,0.6934579439252336,0.3473861720067454,0.6640047236198704,0.5112537547304782,0.7152417214722511,0.3410186194738496,742.0,328.0,59.0,103.0
coarse,0.05623413251903491,0.0,0.3854758279012301,0.6858766233766234,0.23897911832946636,0.6358024691358025,0.6934579439252336,0.3473861720067454,0.6640047236198704,0.516693987271414,0.7246798200069229,0.31872349834295527,742.0,328.0,59.0,103.0
refine,0.11885022274370184,0.533,0.40196073064636306,0.724025974025974,0.2594594594594595,0.5925925925925926,0.7439252336448599,0.3609022556390977,0.6639612811758361,0.507039401721455,0.7193896388600438,0.33049407095230665,796.0,274.0,66.0,96.0
coarse,0.1,0.55,0.40080964673228187,0.724025974025974,0.2594594594594595,0.5925925925925926,0.7439252336448599,0.3609022556390977,0.6639612811758361,0.5080697127596645,0.7181896850121149,0.32990991055197577,796.0,274.0,66.0,96.0
coarse,0.1,0.35,0.40026815821338396,0.724025974025974,0.2594594594594595,0.5925925925925926,0.7439252336448599,0.3609022556390977,0.6639612811758361,0.5086803149931988,0.7207568939656166,0.32753481630466397,796.0,274.0,66.0,96.0
refine,0.09085175756516868,0.533,0.4008037723558656,0.724025974025974,0.2594594594594595,0.5925925925925926,0.7439252336448599,0.3609022556390977,0.6639612811758361,0.5089234020340101,0.7179012345679013,0.329906068705016,796.0,274.0,66.0,96.0
refine,0.09085175756516868,0.517,0.400744466378499,0.724025974025974,0.2594594594594595,0.5925925925925926,0.7439252336448599,0.3609022556390977,0.6639612811758361,0.5089590739758999,0.7182416060920733,0.3300008639552511,796.0,274.0,66.0,96.0
refine,0.09085175756516868,0.5,0.400868988077483,0.724025974025974,0.2594594594594595,0.5925925925925926,0.7439252336448599,0.3609022556390977,0.6639612811758361,0.5090020930805149,0.7183569862697589,0.3294816747761458,796.0,274.0,66.0,96.0
coarse,0.1,0.0,0.40040987994250904,0.724025974025974,0.2594594594594595,0.5925925925925926,0.7439252336448599,0.3609022556390977,0.6639612811758361,0.509811861396788,0.7251413407176648,0.32328690928719295,796.0,274.0,66.0,96.0
refine,0.07943282347242817,0.583,0.3973070703527058,0.724025974025974,0.2594594594594595,0.5925925925925926,0.7439252336448599,0.3609022556390977,0.6639612811758361,0.5101515070113692,0.7159801546094381,0.32969098715601336,796.0,274.0,66.0,96.0
refine,0.07943282347242817,0.517,0.3984408891812581,0.724025974025974,0.2594594594594595,0.5925925925925926,0.7439252336448599,0.3609022556390977,0.6639612811758361,0.5103501913760193,0.7171858774662512,0.3287114048574204,796.0,274.0,66.0,96.0
refine,0.06944910713781212,0.567,0.39830432462198884,0.724025974025974,0.2594594594594595,0.5925925925925926,0.7439252336448599,0.3609022556390977,0.6639612811758361,0.5118590327688127,0.7147686627437406,0.3284183093261844,796.0,274.0,66.0,96.0
refine,0.06944910713781212,0.55,0.39804795671941634,0.724025974025974,0.2594594594594595,0.5925925925925926,0.7439252336448599,0.3609022556390977,0.6639612811758361,0.5119020201482334,0.7152705665166725,0.3279968218548131,796.0,274.0,66.0,96.0
refine,0.06944910713781212,0.533,0.39700212036287386,0.724025974025974,0.2594594594594595,0.5925925925925926,0.7439252336448599,0.3609022556390977,0.6639612811758361,0.5119501550374788,0.715703242182993,0.32785929604289,796.0,274.0,66.0,96.0
coarse,0.03162277660168379,0.15,0.39378096243616567,0.724025974025974,0.2594594594594595,0.5925925925925926,0.7439252336448599,0.3609022556390977,0.6639612811758361,0.5242608271864244,0.719666551286489,0.3198359599937885,796.0,274.0,66.0,96.0
coarse,0.5623413251903491,0.4,0.35000000000000003,0.6444805194805194,0.224,0.691358024691358,0.6373831775700934,0.338368580060423,0.6638222462499738,0.5046323643535143,0.7155647859697704,0.33715873439787597,682.0,388.0,50.0,112.0
refine,0.06072021956909886,0.5,0.4,0.7297077922077922,0.2631578947368421,0.5864197530864198,0.7514018691588785,0.3632887189292543,0.6638048648366656,0.5140004930879276,0.7148898119303104,0.3268872557568557,804.0,266.0,67.0,95.0
coarse,0.5623413251903491,0.35,0.352618273300781,0.648538961038961,0.22515212981744423,0.6851851851851852,0.6429906542056075,0.33893129770992364,0.6637527178657822,0.5042032405720132,0.7155994000230761,0.33699746501713107,688.0,382.0,51.0,111.0
refine,0.5207948328595462,0.667,0.3501406357834494,0.648538961038961,0.22515212981744423,0.6851851851851852,0.6429906542056075,0.33893129770992364,0.6637527178657822,0.507365872585253,0.7156917041652244,0.3388998126910797,688.0,382.0,51.0,111.0
coarse,0.5623413251903491,0.65,0.35167270640093656,0.648538961038961,0.22515212981744423,0.6851851851851852,0.6429906542056075,0.33893129770992364,0.6637527178657822,0.5073735711334144,0.7152994115610938,0.3390487468528573,688.0,382.0,51.0,111.0
refine,0.10391223038351693,0.733,0.36719689834043506,0.648538961038961,0.22515212981744423,0.6851851851851852,0.6429906542056075,0.33893129770992364,0.6637527178657822,0.5082077707767821,0.7144859813084112,0.33458772699969896,688.0,382.0,51.0,111.0
refine,0.5956621435290104,0.717,0.3497635029748627,0.648538961038961,0.22515212981744423,0.6851851851851852,0.6429906542056075,0.33893129770992364,0.6637527178657822,0.5084992916061705,0.714947502019153,0.33994078340627853,688.0,382.0,51.0,111.0
refine,0.09085175756516868,0.667,0.36856843959541796,0.648538961038961,0.22515212981744423,0.6851851851851852,0.6429906542056075,0.33893129770992364,0.6637527178657822,0.508790586157895,0.7154378677743165,0.3329457869146954,688.0,382.0,51.0,111.0
coarse,0.5623413251903491,0.8,0.3512233340911714,0.648538961038961,0.22515212981744423,0.6851851851851852,0.6429906542056075,0.33893129770992364,0.6637527178657822,0.509693721526183,0.7152763355255568,0.34090800430705304,688.0,382.0,51.0,111.0
refine,0.5956621435290104,0.8,0.35020419221404414,0.648538961038961,0.22515212981744423,0.6851851851851852,0.6429906542056075,0.33893129770992364,0.6637527178657822,0.5098576715191437,0.7149821160724588,0.34079753198686974,688.0,382.0,51.0,111.0
refine,0.5956621435290104,0.817,0.3501603096808223,0.648538961038961,0.22515212981744423,0.6851851851851852,0.6429906542056075,0.33893129770992364,0.6637527178657822,0.5101688773225346,0.7148032767970462,0.34073658011654784,688.0,382.0,51.0,111.0
coarse,0.5623413251903491,0.85,0.35000000000000003,0.648538961038961,0.22515212981744423,0.6851851851851852,0.6429906542056075,0.33893129770992364,0.6637527178657822,0.5106738559544485,0.7149071189569631,0.34089600462688613,688.0,382.0,51.0,111.0
coarse,0.5623413251903491,0.95,0.3486934783262505,0.648538961038961,0.22515212981744423,0.6851851851851852,0.6429906542056075,0.33893129770992364,0.6637527178657822,0.5130480745300258,0.7142609899619246,0.341294327308706,688.0,382.0,51.0,111.0
refine,0.26607250597988097,0.683,0.39,0.7061688311688312,0.24874371859296482,0.6111111111111112,0.7205607476635514,0.3535714285714286,0.6635832119091968,0.507216074140164,0.7180973808699666,0.33651699507634114,771.0,299.0,63.0,99.0
refine,0.2326305067153626,0.7,0.39,0.7061688311688312,0.24874371859296482,0.6111111111111112,0.7205607476635514,0.3535714285714286,0.6635832119091968,0.50752469795842,0.717982000692281,0.33576380149547297,771.0,299.0,63.0,99.0
refine,0.2326305067153626,0.733,0.39,0.7061688311688312,0.24874371859296482,0.6111111111111112,0.7205607476635514,0.3535714285714286,0.6635832119091968,0.5081107191198646,0.7178435444790585,0.3355987778776014,771.0,299.0,63.0,99.0
refine,0.15547718420411735,0.5,0.3757589403725977,0.6704545454545454,0.2324561403508772,0.654320987654321,0.6728971962616822,0.343042071197411,0.6635440890006988,0.506038911026578,0.7196953963309103,0.3315218163069009,720.0,350.0,56.0,106.0
refine,0.15547718420411735,0.533,0.3746755831655431,0.6704545454545454,0.2324561403508772,0.654320987654321,0.6728971962616822,0.343042071197411,0.6635440890006988,0.5061705195679579,0.7195569401176878,0.33184322836241903,720.0,350.0,56.0,106.0
refine,0.2033917501372292,0.65,0.37240583129790794,0.6704545454545454,0.2324561403508772,0.654320987654321,0.6728971962616822,0.343042071197411,0.6635440890006988,0.5067062774777912,0.7187262028383524,0.33598313277478353,720.0,350.0,56.0,106.0
refine,0.11885022274370184,0.55,0.3765995005971856,0.6704545454545454,0.2324561403508772,0.654320987654321,0.6728971962616822,0.343042071197411,0.6635440890006988,0.5070305647207395,0.7191069574247144,0.3306734992432273,720.0,350.0,56.0,106.0
refine,0.11885022274370184,0.733,0.37341306003414876,0.6704545454545454,0.2324561403508772,0.654320987654321,0.6728971962616822,0.343042071197411,0.6635440890006988,0.5077041416374286,0.7158590054228682,0.3357467626886219,720.0,350.0,56.0,106.0
refine,0.10391223038351693,0.583,0.3764172617142662,0.6704545454545454,0.2324561403508772,0.654320987654321,0.6728971962616822,0.343042071197411,0.6635440890006988,0.5077642175556597,0.7178896965501328,0.33093106665390004,720.0,350.0,56.0,106.0
refine,0.10391223038351693,0.617,0.375184179036138,0.6704545454545454,0.2324561403508772,0.654320987654321,0.6728971962616822,0.343042071197411,0.6635440890006988,0.5077733789702884,0.7174916349371177,0.33255328099127884,720.0,350.0,56.0,106.0
refine,0.10391223038351693,0.65,0.3748753075379758,0.6704545454545454,0.2324561403508772,0.654320987654321,0.6728971962616822,0.343042071197411,0.6635440890006988,0.5078280857835226,0.7171108803507558,0.3339003073858082,720.0,350.0,56.0,106.0
refine,0.10391223038351693,0.667,0.37414121922393206,0.6704545454545454,0.2324561403508772,0.654320987654321,0.6728971962616822,0.343042071197411,0.6635440890006988,0.5078771068401778,0.7167012807199724,0.3341582666883171,720.0,350.0,56.0,106.0
coarse,0.1,0.65,0.3753393951024647,0.6704545454545454,0.2324561403508772,0.654320987654321,0.6728971962616822,0.343042071197411,0.6635440890006988,0.5080806926999654,0.7168570439598477,0.33431935307626676,720.0,350.0,56.0,106.0
refine,0.10391223038351693,0.717,0.3735488639387868,0.6704545454545454,0.2324561403508772,0.654320987654321,0.6728971962616822,0.343042071197411,0.6635440890006988,0.5081010779955069,0.7152128764278297,0.3348799157334006,720.0,350.0,56.0,106.0
refine,0.15547718420411735,0.767,0.37079310837313445,0.6704545454545454,0.2324561403508772,0.654320987654321,0.6728971962616822,0.343042071197411,0.6635440890006988,0.5082201407895697,0.7163205261336103,0.3350907174365901,720.0,350.0,56.0,106.0
refine,0.09085175756516868,0.633,0.3754729830852476,0.6704545454545454,0.2324561403508772,0.654320987654321,0.6728971962616822,0.343042071197411,0.6635440890006988,0.5087731741487342,0.716187838929272,0.3333968694983775,720.0,350.0,56.0,106.0
refine,0.09085175756516868,0.617,0.375992203165057,0.6704545454545454,0.2324561403508772,0.654320987654321,0.6728971962616822,0.343042071197411,0.6635440890006988,0.5087816443662554,0.7164589823468329,0.3326481366609272,720.0,350.0,56.0,106.0
coarse,0.03162277660168379,0.0,0.3831203733710757,0.6704545454545454,0.2324561403508772,0.654320987654321,0.6728971962616822,0.343042071197411,0.6635440890006988,0.5237764450584929,0.7225337487019731,0.3125956295698055,720.0,350.0,56.0,106.0
refine,0.2326305067153626,0.583,0.38586756799751964,0.700487012987013,0.2457002457002457,0.6172839506172839,0.7130841121495327,0.351493848857645,0.6634571409443731,0.50603257341166,0.719118495442483,0.3363931866706932,763.0,307.0,62.0,100.0
refine,0.2033917501372292,0.6,0.38638810221083664,0.700487012987013,0.2457002457002457,0.6172839506172839,0.7130841121495327,0.351493848857645,0.6634571409443731,0.5061920796340341,0.7189742702203762,0.3355456268441343,763.0,307.0,62.0,100.0
refine,0.2033917501372292,0.617,0.3870871346788787,0.700487012987013,0.2457002457002457,0.6172839506172839,0.7130841121495327,0.351493848857645,0.6634571409443731,0.5063516891882431,0.7188415830160378,0.3355233130262646,763.0,307.0,62.0,100.0
refine,0.2033917501372292,0.633,0.3867868911502708,0.700487012987013,0.2457002457002457,0.6172839506172839,0.7130841121495327,0.351493848857645,0.6634571409443731,0.5065158345668163,0.7187665859005423,0.33577113922831037,763.0,307.0,62.0,100.0
refine,0.26607250597988097,0.7,0.3869466297470585,0.700487012987013,0.2457002457002457,0.6172839506172839,0.7130841121495327,0.351493848857645,0.6634571409443731,0.5074776137103387,0.7178723895234799,0.3367207740765195,763.0,307.0,62.0,100.0
refine,0.26607250597988097,0.717,0.38672563123272424,0.700487012987013,0.2457002457002457,0.6172839506172839,0.7130841121495327,0.351493848857645,0.6634571409443731,0.5077562177618372,0.7177223952924887,0.3368587814643695,763.0,307.0,62.0,100.0
refine,0.2326305067153626,0.717,0.3858956988763188,0.700487012987013,0.2457002457002457,0.6172839506172839,0.7130841121495327,0.351493848857645,0.6634571409443731,0.5078130327858296,0.7179243106034383,0.33627099007368816,763.0,307.0,62.0,100.0
refine,0.2033917501372292,0.733,0.3858594872788581,0.700487012987013,0.2457002457002457,0.6172839506172839,0.7130841121495327,0.351493848857645,0.6634571409443731,0.5079252612431657,0.718022383754471,0.3357413359101042,763.0,307.0,62.0,100.0
refine,0.26607250597988097,0.733,0.38629087063911394,0.700487012987013,0.2457002457002457,0.6172839506172839,0.7130841121495327,0.351493848857645,0.6634571409443731,0.5080381833221711,0.7176820122302989,0.33699155107614404,763.0,307.0,62.0,100.0
refine,0.26607250597988097,0.75,0.3860222065714718,0.700487012987013,0.2457002457002457,0.6172839506172839,0.7130841121495327,0.351493848857645,0.6634571409443731,0.5083566469074325,0.7175435560170763,0.3369947676984332,763.0,307.0,62.0,100.0
coarse,0.1,0.15,0.39130417080018126,0.700487012987013,0.2457002457002457,0.6172839506172839,0.7130841121495327,0.351493848857645,0.6634571409443731,0.5092047263618312,0.7234625591323411,0.3245801917048613,763.0,307.0,62.0,100.0
refine,0.13593563908785256,0.9,0.3881929788213245,0.700487012987013,0.2457002457002457,0.6172839506172839,0.7130841121495327,0.351493848857645,0.6634571409443731,0.5112335857385372,0.710897657782393,0.33668014807420976,763.0,307.0,62.0,100.0
