Date,Actual_Return (%),GARCH_Vol,GJR_GARCH_Vol,VaR_95,Risk_Label
2022-03-17,1.49678641617088,1.3657151570139237,1.3240447736449423,-2.4745741517386253,lowrisk
2022-03-18,0.24039999518904498,1.3694072014442238,1.363105073922139,-2.5486809200336427,lowrisk
2022-03-21,-0.9873877692740748,1.3176854485731895,1.2906246062471107,-2.411168069753699,lowrisk
2022-03-22,0.8023070056046895,1.2981287730478397,1.3050365772506993,-2.4385110391691427,lowrisk
2022-03-23,0.875433719171303,1.2652051384358016,1.2288193481837748,-2.293908655304515,lowrisk
2022-03-24,-0.40097591628792706,1.2377384734294659,1.2109730898723572,-2.260050018268145,lowrisk
2022-03-25,-0.363919490680279,1.1980067076518555,1.169489425836176,-2.181345547054637,lowrisk
2022-03-28,0.0,1.159534795478537,1.1329211493891767,-2.111966746318996,lowrisk
2022-03-29,0.47118323860688904,1.1177368261050287,1.0863736468142422,-2.0236549575321043,lowrisk
2022-03-30,0.20047818579446755,1.0839116071492543,1.0467341634946898,-1.9484493399395744,lowrisk
2022-03-31,0.30405999890607877,1.0468015633581824,1.0124247554157064,-1.8833561548691886,lowrisk
2022-04-01,-0.664103140720541,1.0132028241723665,0.9729524498223657,-1.8084677135638998,lowrisk
2022-04-04,0.4806843167705025,0.9980070179868386,0.9775219188529681,-1.8171370934785185,lowrisk
2022-04-05,-0.05482189837963941,0.9716713549774426,0.9314413010896923,-1.7297110972818655,lowrisk
2022-04-06,-1.0279058383388728,0.9404237306441574,0.9155821821121067,-1.6996225406887366,lowrisk
2022-04-07,-1.4733638812687775,0.9557717462927638,0.957322488614345,-1.7788139242821235,highrisk
2022-04-08,0.07868007575170023,1.0119623843792307,1.0680469196708828,-1.9888847557573934,lowrisk
2022-04-11,-0.06462889098554205,0.9780486133277363,0.999809485691082,-1.8594219591813057,lowrisk
2022-04-12,-0.9772684543206187,0.9465251774564749,0.9850947004610577,-1.8315044784703611,lowrisk
2022-04-13,1.8782514165423025,0.9572255062191459,1.0063271083456233,-1.8717874542867396,lowrisk
2022-04-14,-0.45227333749608084,1.048347883074562,0.9636270693132294,-1.7907752276447149,lowrisk
2022-04-15,-0.9954831902866285,1.0214925554006675,1.0600979124181198,-1.9738035803830243,lowrisk
2022-04-18,-0.059364060916417154,1.0265148976582061,1.0083587585215048,-1.875641982484734,lowrisk
2022-04-19,1.0492453451872215,0.9922357880965145,1.015585004887769,-1.8893519069171398,lowrisk
2022-04-20,0.044763784276721924,0.9960935005124844,0.9466784039097159,-1.7586195398733846,lowrisk
2022-04-21,0.41867927461160714,0.9630371317059325,0.971939351133979,-1.8065456220994853,lowrisk
2022-04-22,-1.004976316040136,0.9370010893427889,0.895213497949416,-1.6609782561592568,lowrisk
2022-04-25,-1.8313658030304047,0.9508341139674796,0.9803094802133018,-1.822425766693327,highrisk
2022-04-26,0.4831003128104275,1.05060833958313,1.1341493732330685,-2.114296981856557,lowrisk
2022-04-27,-1.2800145898273618,1.0211214010924714,1.0651082905270657,-1.9833094706848164,highrisk
2022-04-28,1.1344700659860159,1.0497836712624964,1.1558825883753194,-2.155530109288319,lowrisk
2022-04-29,1.395287504300743,1.0546598601386048,1.0687090057802588,-1.9901408920786887,lowrisk
2022-05-02,-0.2989700704097967,1.0804592512367772,1.0951811069834845,-2.040364824209977,lowrisk
2022-05-03,-0.19791950733034683,1.0470719611292372,1.0690058833244696,-1.9907041400625671,lowrisk
2022-05-04,0.14989291640374844,1.0134567966361778,1.0242805835902424,-1.9058495075889779,lowrisk
2022-05-06,-1.3801189568244812,0.9797824594062594,0.9916680909090788,-1.8439757784702888,highrisk
2022-05-10,-1.538998850797525,1.0230080030827364,1.086131793807071,-2.023196104306791,highrisk
2022-05-11,-0.06695026694633434,1.0771962733659097,1.1699243264253962,-2.1821706578952598,lowrisk
2022-05-12,-1.6144058868107123,1.0401977950013928,1.1078207712697876,-2.06434530223868,highrisk
2022-05-13,2.2124271050843083,1.100231905898202,1.2366049786356181,-2.308679865659552,lowrisk
2022-05-16,-0.4525412553321932,1.2099526015398043,1.1415734419727315,-2.1283822228299263,lowrisk
2022-05-17,1.0383758046883766,1.1733279719564123,1.2705772307575263,-2.3731333849257084,lowrisk
2022-05-18,0.23280150893211032,1.161346552750857,1.0991149026637155,-2.047828179149033,lowrisk
2022-05-19,-1.4749121302989951,1.1204055051705517,1.1737585184909454,-2.189445040861694,highrisk
2022-05-20,1.747266469310527,1.1560753057308202,1.1821376872342213,-2.2053423358685453,lowrisk
2022-05-23,0.30015538897630284,1.2039102731329336,1.1600032137976033,-2.1633479251072623,lowrisk
2022-05-24,-1.8029951620041718,1.1615987836056805,1.1786388189146568,-2.1987041425619744,highrisk
2022-05-25,0.44079051400917507,1.2258191514836922,1.2801126668339238,-2.3912243966918947,lowrisk
2022-05-26,-0.3884840380171929,1.1850630863354301,1.212747876396948,-2.2634172144447637,lowrisk
2022-05-27,1.0920226039010577,1.1479901638927699,1.1894686709416586,-2.219250972185373,lowrisk
2022-05-30,1.27047851015336,1.141435264932578,1.1282466816648709,-2.1030981586714534,lowrisk
2022-05-31,0.5798973336162143,1.1481691201268889,1.1267104095603078,-2.1001834816187164,lowrisk
2022-06-02,-1.1431934087759132,1.115910956122102,1.0973237995711167,-2.044430026525173,lowrisk
2022-06-03,0.42703474286286847,1.1233794115988438,1.139625845507547,-2.1246871647030465,lowrisk
2022-06-07,-1.8175010465945423,1.0880633524765937,1.07588570396218,-2.003756811708507,highrisk
2022-06-08,0.15898131123907444,1.1642553469280048,1.255464271906873,-2.344460473251977,lowrisk
2022-06-09,0.11546502599114425,1.1224793941964675,1.1460832348363523,-2.1369383827270885,lowrisk
2022-06-10,-1.3739974189534856,1.0826831148815823,1.1446017754645388,-2.134127698589323,highrisk
2022-06-13,-3.5760123977823355,1.1131316920880439,1.1874133490547585,-2.215351533067822,highrisk
2022-06-14,-0.5014351138698865,1.45095488200679,1.7470154731362055,-3.277051127090487,lowrisk
2022-06-15,-1.8511135263505687,1.4021389930491532,1.5560557369410648,-2.914754656672608,highrisk
2022-06-16,0.012416145456282113,1.4418044201447986,1.7239973612705823,-3.2333802420612097,lowrisk
2022-06-17,-0.6725447009765643,1.3855360244484483,1.5503205710608694,-2.9038736699418113,lowrisk
2022-06-20,-1.780890811967612,1.346254699948003,1.5762238478126653,-2.953018405509748,highrisk
2022-06-21,0.6150751513957475,1.3854869707841273,1.5959626556061046,-2.9904676633287477,lowrisk
2022-06-22,-2.6584592282379256,1.3405403029722927,1.5311799239254054,-2.867559266513822,highrisk
2022-06-23,-0.8573306861568174,1.4812247184332754,1.7711343027680382,-3.3228103380128022,lowrisk
2022-06-24,2.1441406029059653,1.4438620822817998,1.6531899454856882,-3.099041572929077,lowrisk
2022-06-27,1.3147418291858193,1.497076531453603,1.6240552672575965,-3.043766092877032,lowrisk
2022-06-28,0.9160861646861551,1.477509109383973,1.6107218017523517,-3.0184693073491533,lowrisk
2022-06-29,-1.9780065715083301,1.4382734608460723,1.5309894781987146,-2.8671979452428515,highrisk
2022-06-30,-1.8256718302614803,1.4861453544566445,1.661839222076042,-3.115451327376742,highrisk
2022-07-01,-1.0405588430933255,1.5143927530030994,1.6776164901908208,-3.145384593230124,lowrisk
2022-07-04,-0.0032824854259833934,1.483918668262221,1.6559254000811614,-3.1042313870997225,lowrisk
2022-07-05,1.637772788884656,1.425596528119033,1.5671674142977876,-2.935836176614849,lowrisk
2022-07-06,-2.208461949939977,1.4348428042362444,1.5096424086054532,-2.8266974286339464,highrisk
2022-07-07,1.9752026272217875,1.5070394972406609,1.705428103629333,-3.1981499016986215,lowrisk
2022-07-08,0.5950269353470602,1.5370210034364962,1.547579417529091,-2.8986730435206374,lowrisk
2022-07-11,-0.6015105595705555,1.4831775200520125,1.6173277203325285,-3.0310023210260275,lowrisk
2022-07-12,-1.0630797720037408,1.4356433303769558,1.4705974436855873,-2.7526197551939195,lowrisk
2022-07-13,0.5101209750974227,1.411910625061749,1.5267714106146049,-2.859195258246335,lowrisk
2022-07-14,-0.40526585173872587,1.3626466817581304,1.400393779322131,-2.61942654747347,lowrisk
2022-07-15,0.8348864716059526,1.3160856635594234,1.4000072652866302,-2.6186932375432246,lowrisk
2022-07-18,2.235229534832319,1.2834385603191187,1.301654447078687,-2.432094326158177,lowrisk
2022-07-19,-0.30853953183477745,1.367440110271735,1.2924033485618234,-2.4145427710139935,lowrisk
2022-07-20,0.6731023554924039,1.3184443057530029,1.3348234357919488,-2.495023861868601,lowrisk
2022-07-21,1.151500459040222,1.2792521731268809,1.2117156334622883,-2.2614588017484936,lowrisk
