KODEX 200,TOPIX,Gold Spot,JPY/KRW,NASDAQ,KOSDAQ,KOSPI 200 Close,KOSPI 200 Open,KOSPI 200_MA5,KOSPI 200_RSI14,KOSPI 200_BB_UPPER15,Actual_Return(%),Signal2_Sell
21080.0,883.0,1038.5999755859375,13.14900016784668,2103.570068359375,494.4200134277344,209.25,212.19000244140625,215.3820007324219,38.512829044943565,229.04513529470725,-0.5385733151033076,0
21075.0,897.0,1043.300048828125,13.14900016784668,2110.330078125,491.3699951171875,208.94000244140625,212.0,212.852001953125,27.63410198605935,229.9463757369553,-0.1482568275498722,0
21225.0,902.0,1055.4000244140625,13.140000343322754,2123.929931640625,496.9599914550781,211.009994506836,210.3099975585937,211.1040008544922,28.43508104931712,230.04596808808344,0.9858358591160188,0
21700.0,911.0,1047.800048828125,12.947999954223633,2139.280029296875,506.2900085449219,215.57000732421875,211.97999572753903,211.03000183105468,38.98471637403672,229.48154517967424,2.138021707615338,0
21590.0,911.0,1056.699951171875,13.031999588012695,2139.139892578125,510.2099914550781,214.22999572753903,217.33999633789065,211.8,37.93538642470363,228.83356463123096,-0.6235532475607746,0
21440.0,915.0,1064.199951171875,12.972000122070312,2139.889892578125,508.3699951171875,213.1000061035156,213.5,212.57000122070312,29.22498982833997,228.18837094131464,-0.5288616539664589,0
21755.0,905.0,1063.9000244140625,12.918999671936035,2172.22998046875,512.0399780273438,215.8999938964844,215.13999938964844,213.9619995117188,36.052024224251696,226.57269548659303,1.3053741504529486,0
21880.0,922.0,1049.800048828125,12.729000091552734,2173.2900390625,510.4599914550781,217.47000122070312,217.69000244140625,215.2540008544921,42.06244887261646,225.0258309499415,0.7245606343441765,0
21645.0,916.0,1050.699951171875,12.68000030517578,2156.800048828125,508.260009765625,214.9100036621093,217.0200042724609,215.12200012207032,39.45681114017698,223.7906153918986,-1.1841562716784064,0
21785.0,920.0,1057.300048828125,12.85099983215332,2176.320068359375,508.9500122070313,216.19000244140625,213.88999938964844,215.5140014648437,44.55941839534311,222.64279367971403,0.5938309081931697,0
21910.0,928.0,1057.800048828125,12.989999771118164,2163.469970703125,509.760009765625,217.52999877929688,218.3099975585937,216.4,43.51437836741616,222.19998099130504,0.617910448071065,0
21855.0,928.0,1063.699951171875,12.972999572753906,2150.72998046875,508.6199951171875,216.63999938964844,216.1300048828125,216.5480010986328,44.87643896457399,220.95627147916224,-0.4099779533400693,0
21475.0,924.0,1057.800048828125,12.972000122070312,2165.2900390625,503.7799987792969,213.25,214.32000732421875,215.7040008544922,45.50617591099022,219.840919747144,-1.5771800534767664,1
21625.0,915.0,1055.5999755859375,12.92199993133545,2154.469970703125,503.9100036621094,214.72999572753903,215.07000732421875,215.66799926757807,58.41391177052181,219.67922305530263,0.6916218710353851,0
21930.0,924.0,1042.0999755859375,12.836000442504885,2141.85009765625,504.7699890136719,217.4499969482422,213.8699951171875,215.9199981689453,64.94169238066686,220.05806568056195,1.2587519927208195,0
21830.0,910.0,1034.699951171875,12.956000328063965,2116.090087890625,502.2999877929688,216.47000122070312,216.07000732421875,215.70799865722657,63.39381484038783,219.8416371435412,-0.4516949658453594,0
21265.0,902.0,1029.9000244140625,13.07900047302246,2059.610107421875,488.8200073242188,211.02999877929688,216.3699951171875,214.58599853515625,50.03177299106716,219.33873425859508,-2.545167767117599,1
20920.0,896.0,1046.4000244140625,12.949999809265137,2097.550048828125,482.3399963378906,207.67999267578125,207.5,213.4719970703125,36.96726542438811,220.20984322297093,-1.600189943084334,0
20880.0,908.0,1039.699951171875,13.157999992370604,2045.1099853515625,486.4599914550781,206.8099975585937,210.3000030517578,211.88799743652345,37.5503271681966,220.994848996096,-0.4197912689361556,0
20600.0,895.0,1053.4000244140625,13.112000465393066,2049.199951171875,479.25,204.25,201.759994506836,209.247998046875,35.8309131631202,222.0668178962508,-1.2455751819403875,0
20455.0,895.0,1084.300048828125,13.06999969482422,2057.320068359375,478.760009765625,203.1300048828125,204.4900054931641,206.5799987792969,28.39256465494981,222.9700241605773,-0.5498541536579041,0
